UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
R,9,2020,13,4221500,2155574,2065926,1559523,1489277,325618,316430,34772,33443,114240,109233,6378,6330,115043,111213,1665063,1591123,387149,376613,58750,56573,156104,149166,14795,14398,1598290,1530147,1080294,1028636,295890,287648,18052,17804,108216,103534,4339,4224,91499,88301,1164604,1109811,345699,336385,33631,32682,143004,136768,10539,10143,557284,535779,479229,460641,29728,28782,16720,15639,6024,5699,2039,2106,23544,22912,500459,481312,41450,40228,25119,23891,13100,12398,4256,4255
R,9,2020,14,4189569,2140536,2049033,1557318,1483697,319047,310709,34394,32916,112949,109219,6301,6090,110527,106402,1658617,1581182,377387,367492,57768,55346,153682,147851,14366,13743,1593838,1523601,1085742,1030506,290591,282939,18024,17570,107016,103775,4288,4096,88177,84715,1166868,1108402,337967,329132,33212,32097,141156,136016,10255,9727,546698,525432,471576,453191,28456,27770,16370,15346,5933,5444,2013,1994,22350,21687,491749,472780,39420,38360,24556,23249,12526,11835,4111,4016
R,9,2020,15,4178298,2132919,2045379,1559381,1485095,313870,305570,33935,33070,113935,112835,6333,6208,105465,102601,1655918,1578844,368864,359555,56784,55185,152966,150395,13954,13622,1595616,1529762,1094674,1039225,286080,278880,17983,17604,108364,107558,4338,4314,84177,82181,1172042,1114555,330815,322992,32863,32024,141093,139167,9969,9848,537303,515617,464707,445870,27790,26690,15952,15466,5571,5277,1995,1894,21288,20420,483876,464289,38049,36563,23921,23161,11873,11228,3985,3774
R,9,2020,16,4178546,2131270,2047276,1564451,1492318,310831,302750,33164,32151,114908,114992,6192,5909,101724,99156,1657440,1582930,363121,354149,55562,54051,152939,151581,13745,13192,1606520,1541597,1109211,1054044,284175,277043,17891,17237,109375,109708,4316,4106,81552,79459,1184057,1126871,326740,319032,32725,31776,141436,140511,9989,9508,524750,505679,455240,438274,26656,25707,15273,14914,5533,5284,1876,1803,20172,19697,473383,456059,36381,35117,22837,22275,11503,11070,3756,3684
R,9,2020,17,4166237,2124646,2041591,1563385,1491227,309282,301731,32784,31669,115506,115905,6100,5818,97589,95241,1652439,1578187,359138,350509,54943,53324,151691,151233,13439,12826,1607974,1542902,1114781,1057868,282987,276822,17581,16984,110111,110735,4255,4080,78259,76413,1186468,1127903,323700,316668,32298,31441,140587,140443,9740,9386,516672,498689,448604,433359,26295,24909,15203,14685,5395,5170,1845,1738,19330,18828,465971,450284,35438,33841,22645,21883,11104,10790,3699,3440
R,9,2020,18,4172925,2128626,2044299,1565517,1492740,315089,307587,32953,31478,115267,114453,5958,5768,93842,92273,1651019,1576623,362724,355063,54892,53219,149844,147952,13082,12655,1614592,1549690,1118223,1062086,289156,282819,17838,17170,109993,109504,4215,4040,75167,74071,1186926,1129709,328095,321664,32396,31719,139054,137660,9619,9259,514034,494609,447294,430654,25933,24768,15115,14308,5274,4949,1743,1728,18675,18202,464093,446914,34629,33399,22496,21500,10790,10292,3463,3396
R,9,2020,19,4256006,2172357,2083649,1593587,1519077,324845,316477,32921,31692,121120,119436,5947,5794,93937,91173,1678908,1602073,372473,363071,55327,53454,155709,152548,13108,12733,1656847,1589080,1144633,1087843,298792,291904,18045,17550,115928,114557,4218,4013,75231,73213,1213104,1154710,337596,330073,33113,32213,145110,142498,9619,9274,515510,494569,448954,431234,26053,24573,14876,14142,5192,4879,1729,1781,18706,17960,465804,447363,34877,32998,22214,21241,10599,10050,3489,3459
R,9,2020,20,4340684,2218556,2122128,1625003,1543027,337156,328166,33927,32448,123529,122273,6166,5844,92775,90370,1709425,1624880,383917,374405,56789,54586,157205,154787,13197,12770,1698590,1625913,1171533,1110505,311178,303326,18769,17976,118330,117347,4421,4136,74359,72623,1239343,1176469,349280,341162,34175,33075,146819,144739,9780,9393,519966,496215,453470,432522,25978,24840,15158,14472,5199,4926,1745,1708,18416,17747,470082,448411,34637,33243,22614,21511,10386,10048,3417,3377
R,9,2020,21,4286592,2191357,2095235,1610838,1530013,330156,320670,32956,31894,121173,119500,6117,5647,90117,87511,1692649,1609143,375397,365385,55549,54016,153547,150569,13252,12389,1685716,1612599,1169696,1109086,304825,296538,18411,17970,116071,114698,4386,4040,72327,70267,1235531,1172757,341802,333168,33862,33197,143375,140762,9815,9180,505641,482636,441142,420927,25331,24132,14545,13924,5102,4802,1731,1607,17790,17244,457118,436386,33595,32217,21687,20819,10172,9807,3437,3209
R,9,2020,22,4297048,2194569,2102479,1609260,1531152,332295,323442,32916,31877,126234,124759,6096,5726,87768,85523,1688600,1608705,376046,366603,55349,53891,157654,154913,13016,12232,1694794,1625466,1172892,1114774,307383,299754,18348,17974,121186,119933,4389,4100,70596,68931,1236832,1177435,343221,335200,33755,33268,147763,145360,9739,9106,499775,477013,436368,416378,24912,23688,14568,13903,5048,4826,1707,1626,17172,16592,451768,431270,32825,31403,21594,20623,9891,9553,3277,3126
R,9,2020,23,4302026,2195344,2106682,1608410,1533257,330144,322301,32447,31481,133654,131060,6105,5659,84584,82924,1684965,1608110,371541,363426,54720,53535,164242,160543,12739,12122,1699877,1634568,1175378,1120483,305751,299288,18060,17829,128677,126321,4406,4099,67605,66548,1236724,1180612,339289,332824,33350,33147,154485,151253,9505,9070,495467,472114,433032,412774,24393,23013,14387,13652,4977,4739,1699,1560,16979,16376,448241,427498,32252,30602,21370,20388,9757,9290,3234,3052
R,9,2020,24,4346553,2220336,2126217,1626548,1546017,330403,323974,32799,31239,140987,138119,6368,5850,83231,81018,1701763,1618947,370360,363619,55425,53272,171111,167239,13018,12423,1725347,1655597,1193581,1134025,306291,301380,18303,17574,136067,133312,4616,4222,66489,65084,1253791,1192704,338624,333743,33791,32872,161613,157929,9769,9366,494989,470620,432967,411992,24112,22594,14496,13665,4920,4807,1752,1628,16742,15934,447972,426243,31736,29876,21634,20400,9498,9310,3249,3057
R,9,2020,25,4448127,2276378,2171749,1661103,1573480,347399,337342,33408,31978,146040,143246,6559,6253,81869,79450,1734598,1644645,386197,376023,56447,54130,175759,171694,13339,12905,1774172,1695593,1221279,1156741,322639,313877,18905,18151,141070,138447,4793,4548,65486,63829,1280068,1214019,354007,345279,34983,33768,166341,162526,10067,9758,502206,476156,439824,416739,24760,23465,14503,13827,4970,4799,1766,1705,16383,15621,454530,430626,32190,30744,21464,20362,9418,9168,3272,3147
R,9,2020,26,4523925,2315428,2208497,1681148,1590691,362932,352225,33752,32646,151393,148330,6542,6410,79661,78195,1752285,1660383,399837,389533,57031,55403,180468,176385,13516,13031,1809937,1731751,1237924,1173430,337881,328697,19334,18549,146463,143572,4819,4700,63516,62803,1294630,1229416,367584,358989,35602,34717,171158,167357,10249,9889,505491,476746,443224,417261,25051,23528,14418,14097,4930,4758,1723,1710,16145,15392,457655,430967,32253,30544,21429,20686,9310,9028,3267,3142
R,9,2020,27,4617246,2366460,2250786,1714992,1615347,377064,364396,35171,33615,156008,155478,6877,6428,76348,75522,1782896,1682382,411586,399735,57931,56386,184412,182662,13648,13018,1853861,1772309,1265168,1196247,351468,340632,20171,19519,151174,150656,5015,4726,60865,60529,1319332,1250005,379064,369076,36128,35730,175377,173800,10334,9873,512599,478477,449824,419100,25596,23764,15000,14096,4834,4822,1862,1702,15483,14993,463564,432377,32522,30659,21803,20656,9035,8862,3314,3145
R,9,2020,28,4724583,2417811,2306772,1753727,1655254,383693,372310,36752,34258,161576,163763,6991,6611,75072,74576,1820130,1721123,416271,405975,60051,56973,189900,191572,13845,13336,1897003,1822494,1297041,1231281,357618,347753,21119,20098,156659,158833,5057,4853,59509,59676,1349633,1284008,383242,374643,37456,36282,180897,182573,10466,10071,520808,484278,456686,423973,26075,24557,15633,14160,4917,4930,1934,1758,15563,14900,470497,437115,33029,31332,22595,20691,9003,8999,3379,3265
R,9,2020,29,4824371,2453397,2370974,1779746,1697627,387191,384163,36888,33905,169941,174526,7770,6980,71861,73773,1842337,1761913,417695,417331,59206,56072,198153,203107,14961,14106,1935124,1890934,1327031,1279859,360338,358024,21040,20085,164664,169144,5658,5188,56393,58634,1376001,1330856,383979,384228,36475,35653,188700,193468,11308,10848,518273,480040,452715,417768,26853,26139,15848,13820,5277,5382,2112,1792,15468,15139,466336,431057,33716,33103,22731,20419,9453,9639,3653,3258
R,9,2020,30,4837975,2455547,2382428,1789964,1710859,380268,381207,36373,33285,173816,180031,7865,7224,67261,69822,1848669,1771960,407938,411928,57323,54765,200888,206972,14616,13870,1938891,1909454,1338257,1299307,353484,354915,20401,19762,168471,174758,5644,5405,52634,55307,1384005,1347583,374644,378978,34859,34799,191651,197771,10967,10669,516656,472974,451707,411552,26784,26292,15972,13523,5345,5273,2221,1819,14627,14515,464664,424377,33294,32950,22464,19966,9237,9201,3649,3201
R,9,2020,31,4650104,2359194,2290910,1725753,1644096,356658,362336,34651,31552,172524,181484,7717,6819,61891,64623,1779765,1700319,381685,390368,54334,51437,197349,206913,13862,13142,1868086,1844705,1296281,1255511,331324,337562,19164,18720,167489,176381,5634,5152,48194,51379,1338158,1300029,350188,359469,32622,32738,188804,198304,10541,10215,491108,446205,429472,388585,25334,24774,15487,12832,5035,5103,2083,1667,13697,13244,441607,400290,31497,30899,21712,18699,8545,8609,3321,2927
R,9,2020,32,4543190,2299126,2244064,1696565,1623311,333582,343231,34133,30634,168807,178680,7589,6866,58450,61342,1747314,1676784,356592,369487,52618,49619,192805,202947,13650,12884,1810952,1803421,1268605,1239326,309313,319028,18530,17783,163921,173782,5512,5166,45071,48336,1307579,1281371,326390,339168,30913,31061,184470,194577,10282,9976,488174,440643,427960,383985,24269,24203,15603,12851,4886,4898,2077,1700,13379,13006,439735,395413,30202,30319,21705,18558,8335,8370,3368,2908
R,9,2020,33,4432348,2244515,2187833,1669236,1590706,315751,327118,32568,29507,164738,175027,7583,6692,54639,58783,1716596,1641939,337175,352001,50319,48034,187034,198359,13315,12442,1766205,1756124,1248920,1213930,292540,303687,17426,17128,159983,170391,5433,4982,41903,46006,1284983,1253880,308266,322634,29314,29949,179087,190419,10024,9565,478310,431709,420316,376776,23211,23431,15142,12379,4755,4636,2150,1710,12736,12777,431613,388059,28909,29367,21005,18085,7947,7940,3291,2877
R,9,2020,34,4437633,2244704,2192929,1679852,1604120,307468,321595,32320,29447,164633,175024,7581,6764,52850,55979,1725769,1652615,327646,344843,49559,47784,186326,197121,13241,12381,1763512,1760287,1256494,1225963,284354,298137,17047,16820,159840,170509,5416,5085,40361,43773,1291388,1263707,298928,315826,28566,29634,178346,189414,9910,9589,481192,432642,423358,378157,23114,23458,15273,12627,4793,4515,2165,1679,12489,12206,434381,388908,28718,29017,20993,18150,7980,7707,3331,2792
R,9,2020,35,4465590,2252035,2213555,1692471,1622630,303959,321354,31872,29353,164849,178051,7513,6763,51371,55404,1736991,1670724,323334,343638,49250,47647,185706,200306,13023,12447,1768368,1777415,1266455,1241004,281290,298024,16448,16736,160154,173496,5322,5138,38699,43017,1299725,1278172,295065,314553,27897,29500,177916,192553,9689,9704,483667,436140,426016,381626,22669,23330,15424,12617,4695,4555,2191,1625,12672,12387,437266,392552,28269,29085,21353,18147,7790,7753,3334,2743
R,9,2020,36,4348623,2182965,2165658,1642525,1588618,289746,311156,31080,28773,163524,177220,7196,6472,48894,53419,1684892,1634866,307791,332110,47779,46814,183595,199003,12581,12062,1715056,1736379,1230057,1212578,268092,288586,16124,16278,158868,172860,5114,4828,36801,41249,1261722,1248141,280858,303978,27149,28776,175913,191437,9357,9281,467909,429279,412468,376040,21654,22570,14956,12495,4656,4360,2082,1644,12093,12170,423170,386725,26933,28132,20630,18038,7682,7566,3224,2781
R,9,2020,37,4351243,2180109,2171134,1645443,1594430,287339,311318,31248,29031,160572,176790,7212,6638,48295,52927,1687220,1640108,305078,331884,47917,47333,180354,198157,12478,12242,1712030,1739096,1232404,1216370,265880,288240,16028,16287,155982,172420,5203,4961,36533,40818,1263756,1251385,278432,303347,27206,28990,172792,190666,9371,9435,468079,432038,413039,378060,21459,23078,15220,12744,4590,4370,2009,1677,11762,12109,423464,388723,26646,28537,20711,18343,7562,7491,3107,2807
R,9,2020,38,4372879,2186398,2186481,1654122,1607918,287239,314102,30961,28687,159221,176942,7229,6695,47626,52137,1695314,1652861,304652,334558,47732,46930,178502,197711,12507,12209,1715208,1747568,1238164,1223203,265680,290874,15911,15913,154573,172361,5142,4951,35738,40266,1268813,1257714,277904,305942,27082,28660,170822,190049,9325,9366,471190,438913,415958,384715,21559,23228,15050,12774,4648,4581,2087,1744,11888,11871,426501,395147,26748,28616,20650,18270,7680,7662,3182,2843
R,9,2020,39,4302009,2146012,2155997,1630391,1590755,281789,309718,29811,28346,150668,170212,6992,6186,46361,50780,1670281,1634580,298599,329718,46450,46240,169337,190182,12156,11574,1688290,1724863,1226007,1212774,261063,287040,15182,15824,146160,165734,4987,4519,34891,38972,1255799,1246205,272899,301626,26332,28234,161950,182754,9060,8831,457722,431134,404384,377981,20726,22678,14629,12522,4508,4478,2005,1667,11470,11808,414482,388375,25700,28092,20118,18006,7387,7428,3096,2743
R,9,2020,40,4383920,2193809,2190111,1664458,1611729,293671,321798,30869,28650,151150,170631,7176,6448,46485,50855,1704521,1655531,310589,341830,47866,46862,169695,190462,12412,11925,1717496,1750008,1243676,1225428,272142,298712,15649,15985,146469,166128,5015,4789,34545,38966,1273182,1258709,283875,313265,26946,28695,161981,182993,9160,9207,476313,440103,420782,386301,21529,23086,15220,12665,4681,4503,2161,1659,11940,11889,431339,396822,26714,28565,20920,18167,7714,7469,3252,2718
R,9,2020,41,4153090,2071249,2081841,1574399,1532704,274955,305292,28679,26875,143907,163718,6306,5955,43003,47297,1611495,1573337,290449,323799,44489,43944,160975,182268,11128,10908,1631426,1667632,1185677,1169387,254967,283425,14728,14907,139694,159527,4430,4413,31930,35973,1212968,1200062,265672,296621,25199,26776,154045,175236,8217,8387,439823,414209,388722,363317,19988,21867,13951,11968,4213,4191,1876,1542,11073,11324,398527,373275,24777,27178,19290,17168,6930,7032,2911,2521
R,9,2020,42,4015744,1997966,2017778,1524574,1490213,261430,292353,27348,26258,137795,158304,6029,5570,40790,45080,1559578,1528882,276072,309693,42583,42924,153980,175932,10400,10262,1570382,1611212,1145680,1133137,242424,271310,14036,14430,133710,154073,4302,4101,30230,34161,1171314,1162187,252522,283648,24183,25961,147277,169026,7754,7865,427584,406566,378894,357076,19006,21043,13312,11828,4085,4231,1727,1469,10560,10919,388264,366695,23550,26045,18400,16963,6703,6906,2646,2397
R,9,2020,43,3994872,1982074,2012798,1516322,1489419,257137,289947,27511,26198,135884,157683,5886,5604,39334,43947,1550131,1526901,271063,306752,42454,42714,151421,174919,10222,10286,1558416,1605051,1140211,1129935,238958,269307,14310,14757,131691,153523,4165,4116,29081,33413,1164901,1158180,248396,281284,24355,26340,144679,168101,7567,7850,423658,407747,376111,359484,18179,20640,13201,11441,4193,4160,1721,1488,10253,10534,385230,368721,22667,25468,18099,16374,6742,6818,2655,2436
R,9,2020,44,3850247,1908648,1941599,1456649,1437291,245678,276436,26474,25050,136653,156426,5526,5286,37668,41110,1489063,1472276,258557,291907,40878,40664,151710,172698,9784,9654,1496997,1541809,1090777,1084019,228051,256603,13666,13849,132692,152312,3962,3877,27849,31149,1114454,1110249,236683,267527,23311,24764,145396,166072,7327,7396,411651,399790,365872,353272,17627,19833,12808,11201,3961,4114,1564,1409,9819,9961,374609,362027,21874,24380,17567,15900,6314,6626,2457,2258
R,9,2020,45,3935427,1954837,1980590,1496361,1469161,250250,282031,26400,25402,140611,159106,5586,5120,35629,39770,1526767,1503002,262462,296698,40278,40639,154841,174945,9522,9265,1541418,1580315,1127116,1114165,233311,262712,13576,14200,136660,155115,4045,3777,26710,30346,1149634,1139742,241690,273049,23080,24934,148753,168632,7197,7103,413419,400275,369245,354996,16939,19319,12824,11202,3951,3991,1541,1343,8919,9424,377133,363260,20772,23649,17198,15705,6088,6313,2325,2162
R,9,2020,46,3858408,1910938,1947470,1464188,1447215,243272,276045,25873,24679,138333,156573,5257,5001,34015,37957,1493133,1479322,254727,289972,39375,39521,151910,171585,9109,8995,1513455,1557875,1108251,1100398,227418,257875,13390,13893,134719,152768,3857,3712,25820,29229,1130002,1124832,235403,267868,22738,24513,146379,165690,6976,6941,397483,389595,355937,346817,15854,18170,12483,10786,3614,3805,1400,1289,8195,8728,363131,354490,19324,22104,16637,15008,5531,5895,2133,2054
R,9,2020,47,3856252,1901924,1954328,1457619,1452256,244209,279526,25126,24726,136591,155744,5073,4928,33306,37148,1485879,1483564,255131,292977,38428,39459,150056,170539,8816,8821,1518648,1573844,1114023,1113369,229044,261850,13255,14078,133130,152037,3741,3676,25455,28834,1135378,1137391,236631,271554,22614,24837,144754,164804,6782,6828,383276,380484,343596,338887,15165,17676,11871,10648,3461,3707,1332,1252,7851,8314,350501,346173,18500,21423,15814,14622,5302,5735,2034,1993
R,9,2020,48,4008166,1978562,2029604,1525112,1518557,253237,288409,25666,24803,136399,155843,5073,4854,33075,37138,1553036,1549872,263859,301543,39415,40000,149529,170407,8798,8797,1598150,1651613,1183820,1181436,238374,271039,13765,14328,132861,152215,3777,3612,25553,28983,1205129,1205582,245890,280566,23678,25482,144242,164882,6795,6857,380412,377991,341292,337121,14863,17370,11901,10475,3538,3628,1296,1242,7522,8155,347907,344290,17969,20977,15737,14518,5287,5525,2003,1940
R,9,2020,49,4225022,2084240,2140782,1626165,1621539,261375,300271,25772,25585,132014,150719,5067,4906,33847,37762,1654803,1653386,272125,313488,40146,41458,145236,165132,8965,9055,1708830,1766643,1289327,1288126,246673,283055,14304,14960,128451,147144,3748,3687,26327,29671,1311382,1312893,254274,292666,24817,26885,139914,159616,6946,7101,375410,374139,336838,333413,14702,17216,11468,10625,3563,3575,1319,1219,7520,8091,343421,340493,17851,20822,15329,14573,5322,5516,2019,1954
R,9,2020,50,4319154,2136037,2183117,1672439,1662558,266321,301003,26214,25442,132382,151687,5123,5090,33558,37337,1700794,1693810,276956,313940,40702,41484,145168,165964,9086,9306,1759413,1814863,1334609,1334170,251444,284133,14508,15193,128876,148057,3834,3867,26142,29443,1356437,1358561,259042,293655,25173,27290,139907,160340,7103,7362,376624,368254,337830,328388,14877,16870,11706,10249,3506,3630,1289,1223,7416,7894,344357,335249,17914,20285,15529,14194,5261,5624,1983,1944
R,9,2020,51,4119276,2035062,2084214,1601845,1596926,247743,281084,24746,24201,124673,143017,4856,4856,31199,34130,1628301,1625552,257247,292487,38603,39411,136530,155850,8479,8675,1680479,1736569,1283529,1286521,233862,265372,13928,14505,121415,139597,3671,3703,24074,26871,1303728,1308850,240403,273611,24114,26036,131647,150679,6633,6850,354583,347645,318316,310405,13881,15712,10818,9696,3258,3420,1185,1153,7125,7259,324573,316702,16844,18876,14489,13375,4883,5171,1846,1825
R,9,2020,52,3982969,1963903,2019066,1543812,1544166,243406,277119,24031,23423,119076,137622,4488,4613,29090,32123,1568269,1570868,252172,287813,37253,37956,130062,149565,7904,8414,1624564,1685788,1239292,1246383,229832,261852,13487,14289,116085,134484,3347,3494,22521,25286,1257981,1267137,235886,269563,23321,25391,125580,144836,6176,6660,339339,333278,304520,297783,13574,15267,10544,9134,2991,3138,1141,1119,6569,6837,310288,303731,16286,18250,13932,12565,4482,4729,1728,1754
