GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,SMSAA,COUNTY,COUNTYA,CTY_SUBA,PLACEA,TRACTA,BLCK_GRPA,ENUMDISTA,SCSAA,URB_AREAA,CDA,AIANHHA,MCDSEQNOA,ZIPA,AREANAME,DJA001,DJA002
"G3700330","1980","3","5","North Carolina","37",,"Caswell","033",,,,,,,,,,,,"CASWELL",32,7
"G3700350","1980","3","5","North Carolina","37","3290","Catawba","035",,,,,,,,,,,,"CATAWBA",576,69
"G3700370","1980","3","5","North Carolina","37",,"Chatham","037",,,,,,,,,,,,"CHATHAM",197,6
"G3700390","1980","3","5","North Carolina","37",,"Cherokee","039",,,,,,,,,,,,"CHEROKEE",78,42
"G3700410","1980","3","5","North Carolina","37",,"Chowan","041",,,,,,,,,,,,"CHOWAN",40,20
"G3700430","1980","3","5","North Carolina","37",,"Clay","043",,,,,,,,,,,,"CLAY",94,0
"G3700450","1980","3","5","North Carolina","37",,"Cleveland","045",,,,,,,,,,,,"CLEVELAND",392,85
"G3700470","1980","3","5","North Carolina","37",,"Columbus","047",,,,,,,,,,,,"COLUMBUS",298,159
"G3700490","1980","3","5","North Carolina","37",,"Craven","049",,,,,,,,,,,,"CRAVEN",798,215
"G3700510","1980","3","5","North Carolina","37","2560","Cumberland","051",,,,,,,,,,,,"CUMBERLAND",5572,1426
"G3700530","1980","3","5","North Carolina","37","5720","Currituck","053",,,,,,,,,,,,"CURRITUCK",100,20
"G3700550","1980","3","5","North Carolina","37",,"Dare","055",,,,,,,,,,,,"DARE",36,0
"G3700570","1980","3","5","North Carolina","37","3120","Davidson","057",,,,,,,,,,,,"DAVIDSON",482,67
"G3700590","1980","3","5","North Carolina","37",,"Davie","059",,,,,,,,,,,,"DAVIE",75,22
"G3700610","1980","3","5","North Carolina","37",,"Duplin","061",,,,,,,,,,,,"DUPLIN",126,117
"G3700630","1980","3","5","North Carolina","37","6640","Durham","063",,,,,,,,,,,,"DURHAM",1070,219
"G3700650","1980","3","5","North Carolina","37",,"Edgecombe","065",,,,,,,,,,,,"EDGECOMBE",341,153
"G3700670","1980","3","5","North Carolina","37","3120","Forsyth","067",,,,,,,,,,,,"FORSYTH",1286,271
"G3700690","1980","3","5","North Carolina","37",,"Franklin","069",,,,,,,,,,,,"FRANKLIN",227,122
"G3700710","1980","3","5","North Carolina","37","1520","Gaston","071",,,,,,,,,,,,"GASTON",830,248
"G3700730","1980","3","5","North Carolina","37",,"Gates","073",,,,,,,,,,,,"GATES",60,0
"G3700750","1980","3","5","North Carolina","37",,"Graham","075",,,,,,,,,,,,"GRAHAM",0,0
"G3700770","1980","3","5","North Carolina","37",,"Granville","077",,,,,,,,,,,,"GRANVILLE",144,171
"G3700790","1980","3","5","North Carolina","37",,"Greene","079",,,,,,,,,,,,"GREENE",30,0
"G3700810","1980","3","5","North Carolina","37","3120","Guilford","081",,,,,,,,,,,,"GUILFORD",1606,465
"G3700830","1980","3","5","North Carolina","37",,"Halifax","083",,,,,,,,,,,,"HALIFAX",222,210
"G3700850","1980","3","5","North Carolina","37",,"Harnett","085",,,,,,,,,,,,"HARNETT",569,196
"G3700870","1980","3","5","North Carolina","37",,"Haywood","087",,,,,,,,,,,,"HAYWOOD",194,67
"G3700890","1980","3","5","North Carolina","37",,"Henderson","089",,,,,,,,,,,,"HENDERSON",268,40
"G3700910","1980","3","5","North Carolina","37",,"Hertford","091",,,,,,,,,,,,"HERTFORD",142,121
"G3700930","1980","3","5","North Carolina","37",,"Hoke","093",,,,,,,,,,,,"HOKE",250,92
"G3700950","1980","3","5","North Carolina","37",,"Hyde","095",,,,,,,,,,,,"HYDE",40,8
"G3700970","1980","3","5","North Carolina","37",,"Iredell","097",,,,,,,,,,,,"IREDELL",605,129
"G3700990","1980","3","5","North Carolina","37",,"Jackson","099",,,,,,,,,,,,"JACKSON",391,325
"G3701010","1980","3","5","North Carolina","37",,"Johnston","101",,,,,,,,,,,,"JOHNSTON",345,303
"G3701030","1980","3","5","North Carolina","37",,"Jones","103",,,,,,,,,,,,"JONES",67,8
"G3701050","1980","3","5","North Carolina","37",,"Lee","105",,,,,,,,,,,,"LEE",325,64
"G3701070","1980","3","5","North Carolina","37",,"Lenoir","107",,,,,,,,,,,,"LENOIR",297,231
"G3701090","1980","3","5","North Carolina","37",,"Lincoln","109",,,,,,,,,,,,"LINCOLN",165,35
"G3701110","1980","3","5","North Carolina","37",,"McDowell","111",,,,,,,,,,,,"MCDOWELL",127,61
"G3701130","1980","3","5","North Carolina","37",,"Macon","113",,,,,,,,,,,,"MACON",40,35
"G3701150","1980","3","5","North Carolina","37","0480","Madison","115",,,,,,,,,,,,"MADISON",0,0
"G3701170","1980","3","5","North Carolina","37",,"Martin","117",,,,,,,,,,,,"MARTIN",135,77
"G3701190","1980","3","5","North Carolina","37","1520","Mecklenburg","119",,,,,,,,,,,,"MECKLENBURG",3162,567
"G3701210","1980","3","5","North Carolina","37",,"Mitchell","121",,,,,,,,,,,,"MITCHELL",64,83
"G3701230","1980","3","5","North Carolina","37",,"Montgomery","123",,,,,,,,,,,,"MONTGOMERY",151,30
"G3701250","1980","3","5","North Carolina","37",,"Moore","125",,,,,,,,,,,,"MOORE",252,97
"G3701270","1980","3","5","North Carolina","37",,"Nash","127",,,,,,,,,,,,"NASH",293,278
"G3701290","1980","3","5","North Carolina","37","9200","New Hanover","129",,,,,,,,,,,,"NEW HANOVER",568,183
"G3701310","1980","3","5","North Carolina","37",,"Northampton","131",,,,,,,,,,,,"NORTHAMPTON",161,99
"G3701330","1980","3","5","North Carolina","37","3605","Onslow","133",,,,,,,,,,,,"ONSLOW",2251,574
"G3701350","1980","3","5","North Carolina","37","6640","Orange","135",,,,,,,,,,,,"ORANGE",594,123
"G3701370","1980","3","5","North Carolina","37",,"Pamlico","137",,,,,,,,,,,,"PAMLICO",66,15
"G3701390","1980","3","5","North Carolina","37",,"Pasquotank","139",,,,,,,,,,,,"PASQUOTANK",164,76
"G3701410","1980","3","5","North Carolina","37",,"Pender","141",,,,,,,,,,,,"PENDER",88,38
"G3701430","1980","3","5","North Carolina","37",,"Perquimans","143",,,,,,,,,,,,"PERQUIMANS",45,39
"G3701450","1980","3","5","North Carolina","37",,"Person","145",,,,,,,,,,,,"PERSON",224,48
"G3701470","1980","3","5","North Carolina","37",,"Pitt","147",,,,,,,,,,,,"PITT",501,303
"G3701490","1980","3","5","North Carolina","37",,"Polk","149",,,,,,,,,,,,"POLK",44,20
"G3701510","1980","3","5","North Carolina","37","3120","Randolph","151",,,,,,,,,,,,"RANDOLPH",344,51
"G3701530","1980","3","5","North Carolina","37",,"Richmond","153",,,,,,,,,,,,"RICHMOND",201,111
"G3701550","1980","3","5","North Carolina","37",,"Robeson","155",,,,,,,,,,,,"ROBESON",654,510
"G3701570","1980","3","5","North Carolina","37",,"Rockingham","157",,,,,,,,,,,,"ROCKINGHAM",448,251
"G3701590","1980","3","5","North Carolina","37","7140","Rowan","159",,,,,,,,,,,,"ROWAN",401,72
"G3701610","1980","3","5","North Carolina","37",,"Rutherford","161",,,,,,,,,,,,"RUTHERFORD",363,33
"G3701630","1980","3","5","North Carolina","37",,"Sampson","163",,,,,,,,,,,,"SAMPSON",262,145
"G3701650","1980","3","5","North Carolina","37",,"Scotland","165",,,,,,,,,,,,"SCOTLAND",206,78
"G3701670","1980","3","5","North Carolina","37",,"Stanly","167",,,,,,,,,,,,"STANLY",212,37
"G3701690","1980","3","5","North Carolina","37","3120","Stokes","169",,,,,,,,,,,,"STOKES",106,42
"G3701710","1980","3","5","North Carolina","37",,"Surry","171",,,,,,,,,,,,"SURRY",261,115
"G3701730","1980","3","5","North Carolina","37",,"Swain","173",,,,,,,,,,,,"SWAIN",0,0
"G3701750","1980","3","5","North Carolina","37",,"Transylvania","175",,,,,,,,,,,,"TRANSYLVANIA",54,25
"G3701770","1980","3","5","North Carolina","37",,"Tyrrell","177",,,,,,,,,,,,"TYRRELL",0,0
"G3701790","1980","3","5","North Carolina","37","1520","Union","179",,,,,,,,,,,,"UNION",470,104
"G3701810","1980","3","5","North Carolina","37",,"Vance","181",,,,,,,,,,,,"VANCE",164,161
"G3701830","1980","3","5","North Carolina","37","6640","Wake","183",,,,,,,,,,,,"WAKE",1782,325
"G3701850","1980","3","5","North Carolina","37",,"Warren","185",,,,,,,,,,,,"WARREN",64,36
"G3701870","1980","3","5","North Carolina","37",,"Washington","187",,,,,,,,,,,,"WASHINGTON",43,46
"G3701890","1980","3","5","North Carolina","37",,"Watauga","189",,,,,,,,,,,,"WATAUGA",97,41
"G3701910","1980","3","5","North Carolina","37",,"Wayne","191",,,,,,,,,,,,"WAYNE",867,207
"G3701930","1980","3","5","North Carolina","37",,"Wilkes","193",,,,,,,,,,,,"WILKES",311,89
"G3701950","1980","3","5","North Carolina","37",,"Wilson","195",,,,,,,,,,,,"WILSON",244,247
"G3701970","1980","3","5","North Carolina","37","3120","Yadkin","197",,,,,,,,,,,,"YADKIN",150,41
"G3701990","1980","3","5","North Carolina","37",,"Yancey","199",,,,,,,,,,,,"YANCEY",37,0
"G3800010","1980","2","4","North Dakota","38",,"Adams","001",,,,,,,,,,,,"ADAMS",0,0
"G3800030","1980","2","4","North Dakota","38",,"Barnes","003",,,,,,,,,,,,"BARNES",0,0
"G3800050","1980","2","4","North Dakota","38",,"Benson","005",,,,,,,,,,,,"BENSON",0,0
"G3800070","1980","2","4","North Dakota","38",,"Billings","007",,,,,,,,,,,,"BILLINGS",0,0
"G3800090","1980","2","4","North Dakota","38",,"Bottineau","009",,,,,,,,,,,,"BOTTINEAU",0,0
"G3800110","1980","2","4","North Dakota","38",,"Bowman","011",,,,,,,,,,,,"BOWMAN",0,0
"G3800130","1980","2","4","North Dakota","38",,"Burke","013",,,,,,,,,,,,"BURKE",0,0
"G3800150","1980","2","4","North Dakota","38","1010","Burleigh","015",,,,,,,,,,,,"BURLEIGH",166,18
"G3800170","1980","2","4","North Dakota","38","2520","Cass","017",,,,,,,,,,,,"CASS",289,88
"G3800190","1980","2","4","North Dakota","38",,"Cavalier","019",,,,,,,,,,,,"CAVALIER",0,0
"G3800210","1980","2","4","North Dakota","38",,"Dickey","021",,,,,,,,,,,,"DICKEY",0,0
"G3800230","1980","2","4","North Dakota","38",,"Divide","023",,,,,,,,,,,,"DIVIDE",0,0
"G3800250","1980","2","4","North Dakota","38",,"Dunn","025",,,,,,,,,,,,"DUNN",43,11
"G3800270","1980","2","4","North Dakota","38",,"Eddy","027",,,,,,,,,,,,"EDDY",0,0
"G3800290","1980","2","4","North Dakota","38",,"Emmons","029",,,,,,,,,,,,"EMMONS",0,0
"G3800310","1980","2","4","North Dakota","38",,"Foster","031",,,,,,,,,,,,"FOSTER",0,0
"G3800330","1980","2","4","North Dakota","38",,"Golden Valley","033",,,,,,,,,,,,"GOLDEN VALLEY",0,0
"G3800350","1980","2","4","North Dakota","38","2985","Grand Forks","035",,,,,,,,,,,,"GRAND FORKS",619,297
"G3800370","1980","2","4","North Dakota","38",,"Grant","037",,,,,,,,,,,,"GRANT",0,0
"G3800390","1980","2","4","North Dakota","38",,"Griggs","039",,,,,,,,,,,,"GRIGGS",0,0
"G3800410","1980","2","4","North Dakota","38",,"Hettinger","041",,,,,,,,,,,,"HETTINGER",0,0
"G3800430","1980","2","4","North Dakota","38",,"Kidder","043",,,,,,,,,,,,"KIDDER",0,0
"G3800450","1980","2","4","North Dakota","38",,"LaMoure","045",,,,,,,,,,,,"LA MOURE",0,0
"G3800470","1980","2","4","North Dakota","38",,"Logan","047",,,,,,,,,,,,"LOGAN",0,0
"G3800490","1980","2","4","North Dakota","38",,"McHenry","049",,,,,,,,,,,,"MCHENRY",0,0
"G3800510","1980","2","4","North Dakota","38",,"McIntosh","051",,,,,,,,,,,,"MCINTOSH",0,0
"G3800530","1980","2","4","North Dakota","38",,"McKenzie","053",,,,,,,,,,,,"MCKENZIE",29,38
"G3800550","1980","2","4","North Dakota","38",,"McLean","055",,,,,,,,,,,,"MCLEAN",37,7
"G3800570","1980","2","4","North Dakota","38",,"Mercer","057",,,,,,,,,,,,"MERCER",0,0
"G3800590","1980","2","4","North Dakota","38","1010","Morton","059",,,,,,,,,,,,"MORTON",87,21
"G3800610","1980","2","4","North Dakota","38",,"Mountrail","061",,,,,,,,,,,,"MOUNTRAIL",0,0
"G3800630","1980","2","4","North Dakota","38",,"Nelson","063",,,,,,,,,,,,"NELSON",0,0
"G3800650","1980","2","4","North Dakota","38",,"Oliver","065",,,,,,,,,,,,"OLIVER",0,0
"G3800670","1980","2","4","North Dakota","38",,"Pembina","067",,,,,,,,,,,,"PEMBINA",63,52
"G3800690","1980","2","4","North Dakota","38",,"Pierce","069",,,,,,,,,,,,"PIERCE",0,0
"G3800710","1980","2","4","North Dakota","38",,"Ramsey","071",,,,,,,,,,,,"RAMSEY",33,0
"G3800730","1980","2","4","North Dakota","38",,"Ransom","073",,,,,,,,,,,,"RANSOM",0,0
"G3800750","1980","2","4","North Dakota","38",,"Renville","075",,,,,,,,,,,,"RENVILLE",0,0
"G3800770","1980","2","4","North Dakota","38",,"Richland","077",,,,,,,,,,,,"RICHLAND",42,25
"G3800790","1980","2","4","North Dakota","38",,"Rolette","079",,,,,,,,,,,,"ROLETTE",7,25
"G3800810","1980","2","4","North Dakota","38",,"Sargent","081",,,,,,,,,,,,"SARGENT",0,0
"G3800830","1980","2","4","North Dakota","38",,"Sheridan","083",,,,,,,,,,,,"SHERIDAN",0,0
"G3800850","1980","2","4","North Dakota","38",,"Sioux","085",,,,,,,,,,,,"SIOUX",0,0
"G3800870","1980","2","4","North Dakota","38",,"Slope","087",,,,,,,,,,,,"SLOPE",0,0
"G3800890","1980","2","4","North Dakota","38",,"Stark","089",,,,,,,,,,,,"STARK",67,0
"G3800910","1980","2","4","North Dakota","38",,"Steele","091",,,,,,,,,,,,"STEELE",0,0
"G3800930","1980","2","4","North Dakota","38",,"Stutsman","093",,,,,,,,,,,,"STUTSMAN",109,5
"G3800950","1980","2","4","North Dakota","38",,"Towner","095",,,,,,,,,,,,"TOWNER",0,0
"G3800970","1980","2","4","North Dakota","38",,"Traill","097",,,,,,,,,,,,"TRAILL",69,26
"G3800990","1980","2","4","North Dakota","38",,"Walsh","099",,,,,,,,,,,,"WALSH",60,12
"G3801010","1980","2","4","North Dakota","38",,"Ward","101",,,,,,,,,,,,"WARD",491,59
"G3801030","1980","2","4","North Dakota","38",,"Wells","103",,,,,,,,,,,,"WELLS",0,0
"G3801050","1980","2","4","North Dakota","38",,"Williams","105",,,,,,,,,,,,"WILLIAMS",74,14
"G3900010","1980","2","3","Ohio","39",,"Adams","001",,,,,,,,,,,,"ADAMS",97,40
"G3900030","1980","2","3","Ohio","39","4320","Allen","003",,,,,,,,,,,,"ALLEN",845,190
"G3900050","1980","2","3","Ohio","39",,"Ashland","005",,,,,,,,,,,,"ASHLAND",203,15
"G3900070","1980","2","3","Ohio","39",,"Ashtabula","007",,,,,,,,,,,,"ASHTABULA",796,287
"G3900090","1980","2","3","Ohio","39",,"Athens","009",,,,,,,,,,,,"ATHENS",260,165
"G3900110","1980","2","3","Ohio","39","4320","Auglaize","011",,,,,,,,,,,,"AUGLAIZE",82,22
"G3900130","1980","2","3","Ohio","39","9000","Belmont","013",,,,,,,,,,,,"BELMONT",254,68
"G3900150","1980","2","3","Ohio","39",,"Brown","015",,,,,,,,,,,,"BROWN",91,22
"G3900170","1980","2","3","Ohio","39","3200","Butler","017",,,,,,"21",,,,,,"BUTLER",1240,178
"G3900190","1980","2","3","Ohio","39","1320","Carroll","019",,,,,,,,,,,,"CARROLL",71,41
"G3900210","1980","2","3","Ohio","39","7960","Champaign","021",,,,,,"32",,,,,,"CHAMPAIGN",189,15
"G3900230","1980","2","3","Ohio","39","7960","Clark","023",,,,,,"32",,,,,,"CLARK",774,147
"G3900250","1980","2","3","Ohio","39","1640","Clermont","025",,,,,,"21",,,,,,"CLERMONT",610,94
"G3900270","1980","2","3","Ohio","39",,"Clinton","027",,,,,,,,,,,,"CLINTON",241,14
"G3900290","1980","2","3","Ohio","39",,"Columbiana","029",,,,,,,,,,,,"COLUMBIANA",339,51
"G3900310","1980","2","3","Ohio","39",,"Coshocton","031",,,,,,,,,,,,"COSHOCTON",65,33
"G3900330","1980","2","3","Ohio","39",,"Crawford","033",,,,,,,,,,,,"CRAWFORD",147,108
"G3900350","1980","2","3","Ohio","39","1680","Cuyahoga","035",,,,,,"28",,,,,,"CUYAHOGA",17875,6199
"G3900370","1980","2","3","Ohio","39",,"Darke","037",,,,,,,,,,,,"DARKE",212,97
"G3900390","1980","2","3","Ohio","39",,"Defiance","039",,,,,,,,,,,,"DEFIANCE",2154,200
"G3900410","1980","2","3","Ohio","39","1840","Delaware","041",,,,,,,,,,,,"DELAWARE",198,37
"G3900430","1980","2","3","Ohio","39",,"Erie","043",,,,,,,,,,,,"ERIE",871,169
"G3900450","1980","2","3","Ohio","39","1840","Fairfield","045",,,,,,,,,,,,"FAIRFIELD",253,22
"G3900470","1980","2","3","Ohio","39",,"Fayette","047",,,,,,,,,,,,"FAYETTE",235,40
"G3900490","1980","2","3","Ohio","39","1840","Franklin","049",,,,,,,,,,,,"FRANKLIN",5467,1583
"G3900510","1980","2","3","Ohio","39","8400","Fulton","051",,,,,,,,,,,,"FULTON",1219,328
"G3900530","1980","2","3","Ohio","39",,"Gallia","053",,,,,,,,,,,,"GALLIA",176,31
"G3900550","1980","2","3","Ohio","39","1680","Geauga","055",,,,,,"28",,,,,,"GEAUGA",308,5
"G3900570","1980","2","3","Ohio","39","2000","Greene","057",,,,,,"32",,,,,,"GREENE",653,73
"G3900590","1980","2","3","Ohio","39",,"Guernsey","059",,,,,,,,,,,,"GUERNSEY",93,41
"G3900610","1980","2","3","Ohio","39","1640","Hamilton","061",,,,,,"21",,,,,,"HAMILTON",4403,1154
"G3900630","1980","2","3","Ohio","39",,"Hancock","063",,,,,,,,,,,,"HANCOCK",1229,205
"G3900650","1980","2","3","Ohio","39",,"Hardin","065",,,,,,,,,,,,"HARDIN",105,45
"G3900670","1980","2","3","Ohio","39",,"Harrison","067",,,,,,,,,,,,"HARRISON",65,10
"G3900690","1980","2","3","Ohio","39",,"Henry","069",,,,,,,,,,,,"HENRY",960,169
"G3900710","1980","2","3","Ohio","39",,"Highland","071",,,,,,,,,,,,"HIGHLAND",50,18
"G3900730","1980","2","3","Ohio","39",,"Hocking","073",,,,,,,,,,,,"HOCKING",103,30
"G3900750","1980","2","3","Ohio","39",,"Holmes","075",,,,,,,,,,,,"HOLMES",115,41
"G3900770","1980","2","3","Ohio","39",,"Huron","077",,,,,,,,,,,,"HURON",714,36
"G3900790","1980","2","3","Ohio","39",,"Jackson","079",,,,,,,,,,,,"JACKSON",145,20
"G3900810","1980","2","3","Ohio","39","8080","Jefferson","081",,,,,,,,,,,,"JEFFERSON",330,30
"G3900830","1980","2","3","Ohio","39",,"Knox","083",,,,,,,,,,,,"KNOX",78,21
"G3900850","1980","2","3","Ohio","39","1680","Lake","085",,,,,,"28",,,,,,"LAKE",986,39
"G3900870","1980","2","3","Ohio","39","3400","Lawrence","087",,,,,,,,,,,,"LAWRENCE",209,66
"G3900890","1980","2","3","Ohio","39","5645","Licking","089",,,,,,,,,,,,"LICKING",465,71
"G3900910","1980","2","3","Ohio","39",,"Logan","091",,,,,,,,,,,,"LOGAN",186,16
"G3900930","1980","2","3","Ohio","39","4440","Lorain","093",,,,,,"28",,,,,,"LORAIN",10216,2795
"G3900950","1980","2","3","Ohio","39","8400","Lucas","095",,,,,,,,,,,,"LUCAS",9722,2856
"G3900970","1980","2","3","Ohio","39","1840","Madison","097",,,,,,,,,,,,"MADISON",79,15
"G3900990","1980","2","3","Ohio","39","9320","Mahoning","099",,,,,,,,,,,,"MAHONING",4104,1209
"G3901010","1980","2","3","Ohio","39",,"Marion","101",,,,,,,,,,,,"MARION",371,54
"G3901030","1980","2","3","Ohio","39","1680","Medina","103",,,,,,"28",,,,,,"MEDINA",629,52
"G3901050","1980","2","3","Ohio","39",,"Meigs","105",,,,,,,,,,,,"MEIGS",72,67
"G3901070","1980","2","3","Ohio","39",,"Mercer","107",,,,,,,,,,,,"MERCER",321,21
"G3901090","1980","2","3","Ohio","39","2000","Miami","109",,,,,,"32",,,,,,"MIAMI",351,27
"G3901110","1980","2","3","Ohio","39",,"Monroe","111",,,,,,,,,,,,"MONROE",0,0
"G3901130","1980","2","3","Ohio","39","2000","Montgomery","113",,,,,,"32",,,,,,"MONTGOMERY",3101,668
"G3901150","1980","2","3","Ohio","39",,"Morgan","115",,,,,,,,,,,,"MORGAN",55,4
"G3901170","1980","2","3","Ohio","39",,"Morrow","117",,,,,,,,,,,,"MORROW",105,6
"G3901190","1980","2","3","Ohio","39",,"Muskingum","119",,,,,,,,,,,,"MUSKINGUM",174,16
"G3901210","1980","2","3","Ohio","39",,"Noble","121",,,,,,,,,,,,"NOBLE",0,0
"G3901230","1980","2","3","Ohio","39","8400","Ottawa","123",,,,,,,,,,,,"OTTAWA",1021,186
"G3901250","1980","2","3","Ohio","39",,"Paulding","125",,,,,,,,,,,,"PAULDING",443,41
"G3901270","1980","2","3","Ohio","39",,"Perry","127",,,,,,,,,,,,"PERRY",116,42
"G3901290","1980","2","3","Ohio","39","1840","Pickaway","129",,,,,,,,,,,,"PICKAWAY",175,44
"G3901310","1980","2","3","Ohio","39",,"Pike","131",,,,,,,,,,,,"PIKE",92,46
"G3901330","1980","2","3","Ohio","39","0080","Portage","133",,,,,,"28",,,,,,"PORTAGE",467,92
"G3901350","1980","2","3","Ohio","39","2000","Preble","135",,,,,,"32",,,,,,"PREBLE",61,7
"G3901370","1980","2","3","Ohio","39","4320","Putnam","137",,,,,,,,,,,,"PUTNAM",983,151
"G3901390","1980","2","3","Ohio","39","4800","Richland","139",,,,,,,,,,,,"RICHLAND",862,132
"G3901410","1980","2","3","Ohio","39",,"Ross","141",,,,,,,,,,,,"ROSS",199,123
"G3901430","1980","2","3","Ohio","39",,"Sandusky","143",,,,,,,,,,,,"SANDUSKY",2582,545
"G3901450","1980","2","3","Ohio","39",,"Scioto","145",,,,,,,,,,,,"SCIOTO",304,56
"G3901470","1980","2","3","Ohio","39",,"Seneca","147",,,,,,,,,,,,"SENECA",1150,166
"G3901490","1980","2","3","Ohio","39",,"Shelby","149",,,,,,,,,,,,"SHELBY",66,28
"G3901510","1980","2","3","Ohio","39","1320","Stark","151",,,,,,,,,,,,"STARK",2770,552
"G3901530","1980","2","3","Ohio","39","0080","Summit","153",,,,,,"28",,,,,,"SUMMIT",2111,224
"G3901550","1980","2","3","Ohio","39","9320","Trumbull","155",,,,,,,,,,,,"TRUMBULL",1112,99
"G3901570","1980","2","3","Ohio","39",,"Tuscarawas","157",,,,,,,,,,,,"TUSCARAWAS",337,15
"G3901590","1980","2","3","Ohio","39",,"Union","159",,,,,,,,,,,,"UNION",76,23
"G3901610","1980","2","3","Ohio","39","4320","Van Wert","161",,,,,,,,,,,,"VAN WERT",217,66
"G3901630","1980","2","3","Ohio","39",,"Vinton","163",,,,,,,,,,,,"VINTON",0,0
"G3901650","1980","2","3","Ohio","39","1640","Warren","165",,,,,,"21",,,,,,"WARREN",298,22
"G3901670","1980","2","3","Ohio","39","6020","Washington","167",,,,,,,,,,,,"WASHINGTON",124,70
"G3901690","1980","2","3","Ohio","39",,"Wayne","169",,,,,,,,,,,,"WAYNE",408,51
"G3901710","1980","2","3","Ohio","39",,"Williams","171",,,,,,,,,,,,"WILLIAMS",718,75
"G3901730","1980","2","3","Ohio","39","8400","Wood","173",,,,,,,,,,,,"WOOD",1849,399
"G3901750","1980","2","3","Ohio","39",,"Wyandot","175",,,,,,,,,,,,"WYANDOT",134,15
"G4000010","1980","3","7","Oklahoma","40",,"Adair","001",,,,,,,,,,,,"ADAIR",65,108
"G4000030","1980","3","7","Oklahoma","40",,"Alfalfa","003",,,,,,,,,,,,"ALFALFA",34,16
"G4000050","1980","3","7","Oklahoma","40",,"Atoka","005",,,,,,,,,,,,"ATOKA",88,0
"G4000070","1980","3","7","Oklahoma","40",,"Beaver","007",,,,,,,,,,,,"BEAVER",48,31
"G4000090","1980","3","7","Oklahoma","40",,"Beckham","009",,,,,,,,,,,,"BECKHAM",313,102
"G4000110","1980","3","7","Oklahoma","40",,"Blaine","011",,,,,,,,,,,,"BLAINE",185,0
"G4000130","1980","3","7","Oklahoma","40",,"Bryan","013",,,,,,,,,,,,"BRYAN",197,39
"G4000150","1980","3","7","Oklahoma","40",,"Caddo","015",,,,,,,,,,,,"CADDO",664,354
"G4000170","1980","3","7","Oklahoma","40","5880","Canadian","017",,,,,,,,,,,,"CANADIAN",793,73
"G4000190","1980","3","7","Oklahoma","40",,"Carter","019",,,,,,,,,,,,"CARTER",282,127
"G4000210","1980","3","7","Oklahoma","40",,"Cherokee","021",,,,,,,,,,,,"CHEROKEE",104,60
"G4000230","1980","3","7","Oklahoma","40",,"Choctaw","023",,,,,,,,,,,,"CHOCTAW",137,23
"G4000250","1980","3","7","Oklahoma","40",,"Cimarron","025",,,,,,,,,,,,"CIMARRON",185,76
"G4000270","1980","3","7","Oklahoma","40","5880","Cleveland","027",,,,,,,,,,,,"CLEVELAND",2042,283
"G4000290","1980","3","7","Oklahoma","40",,"Coal","029",,,,,,,,,,,,"COAL",29,12
"G4000310","1980","3","7","Oklahoma","40","4200","Comanche","031",,,,,,,,,,,,"COMANCHE",3975,1159
"G4000330","1980","3","7","Oklahoma","40",,"Cotton","033",,,,,,,,,,,,"COTTON",147,33
