GISJOIN,YEAR,ANRCA,RES_ONLYA,TRUSTA,AIANHHA,TRACTA,C_CITYA,COUNTY,COUNTYA,CTY_SUBA,DIVISIONA,MSA_CMSAA,PLACEA,PMSAA,REGIONA,STATE,STATEA,URB_AREAA,ANPSADPI,FF5001,FF5002,FF5003,FF5004,FF5005,FF5006,FF5007,FF5008,FF5009,FF5010,FF5011,FF5012,FF5013,FF5014,FF5015,FF5016,FF5017,FF5018,FF5019,FF5020,FF5021,FF5022,FF5023,FF5024,FF5025,FF5026,FF5027,FF5028,FF5029,FF5030,FF5AAA001,FF5AAA002,FF5AAA003,FF5AAA004,FF5AAA005,FF5AAA006,FF5AAA007,FF5AAA008,FF5AAA009,FF5AAA010,FF5AAA011,FF5AAA012,FF5AAA013,FF5AAA014,FF5AAA015,FF5AAA016,FF5AAA017,FF5AAA018,FF5AAA019,FF5AAA020,FF5AAA021,FF5AAA022,FF5AAA023,FF5AAA024,FF5AAA025,FF5AAA026,FF5AAA027,FF5AAA028,FF5AAA029,FF5AAA030,FF5AAB001,FF5AAB002,FF5AAB003,FF5AAB004,FF5AAB005,FF5AAB006,FF5AAB007,FF5AAB008,FF5AAB009,FF5AAB010,FF5AAB011,FF5AAB012,FF5AAB013,FF5AAB014,FF5AAB015,FF5AAB016,FF5AAB017,FF5AAB018,FF5AAB019,FF5AAB020,FF5AAB021,FF5AAB022,FF5AAB023,FF5AAB024,FF5AAB025,FF5AAB026,FF5AAB027,FF5AAB028,FF5AAB029,FF5AAB030,FF5AAC001,FF5AAC002,FF5AAC003,FF5AAC004,FF5AAC005,FF5AAC006,FF5AAC007,FF5AAC008,FF5AAC009,FF5AAC010,FF5AAC011,FF5AAC012,FF5AAC013,FF5AAC014,FF5AAC015,FF5AAC016,FF5AAC017,FF5AAC018,FF5AAC019,FF5AAC020,FF5AAC021,FF5AAC022,FF5AAC023,FF5AAC024,FF5AAC025,FF5AAC026,FF5AAC027,FF5AAC028,FF5AAC029,FF5AAC030,FF5AAG001,FF5AAG002,FF5AAG003,FF5AAG004,FF5AAG005,FF5AAG006,FF5AAG007,FF5AAG008,FF5AAG009,FF5AAG010,FF5AAG011,FF5AAG012,FF5AAG013,FF5AAG014,FF5AAG015,FF5AAG016,FF5AAG017,FF5AAG018,FF5AAG019,FF5AAG020,FF5AAG021,FF5AAG022,FF5AAG023,FF5AAG024,FF5AAG025,FF5AAG026,FF5AAG027,FF5AAG028,FF5AAG029,FF5AAG030,FF5AAW001,FF5AAW002,FF5AAW003,FF5AAW004,FF5AAW005,FF5AAW006,FF5AAW007,FF5AAW008,FF5AAW009,FF5AAW010,FF5AAW011,FF5AAW012,FF5AAW013,FF5AAW014,FF5AAW015,FF5AAW016,FF5AAW017,FF5AAW018,FF5AAW019,FF5AAW020,FF5AAW021,FF5AAW022,FF5AAW023,FF5AAW024,FF5AAW025,FF5AAW026,FF5AAW027,FF5AAW028,FF5AAW029,FF5AAW030,FF5AAX001,FF5AAX002,FF5AAX003,FF5AAX004,FF5AAX005,FF5AAX006,FF5AAX007,FF5AAX008,FF5AAX009,FF5AAX010,FF5AAX011,FF5AAX012,FF5AAX013,FF5AAX014,FF5AAX015,FF5AAX016,FF5AAX017,FF5AAX018,FF5AAX019,FF5AAX020,FF5AAX021,FF5AAX022,FF5AAX023,FF5AAX024,FF5AAX025,FF5AAX026,FF5AAX027,FF5AAX028,FF5AAX029,FF5AAX030,FF5ABR001,FF5ABR002,FF5ABR003,FF5ABR004,FF5ABR005,FF5ABR006,FF5ABR007,FF5ABR008,FF5ABR009,FF5ABR010,FF5ABR011,FF5ABR012,FF5ABR013,FF5ABR014,FF5ABR015,FF5ABR016,FF5ABR017,FF5ABR018,FF5ABR019,FF5ABR020,FF5ABR021,FF5ABR022,FF5ABR023,FF5ABR024,FF5ABR025,FF5ABR026,FF5ABR027,FF5ABR028,FF5ABR029,FF5ABR030,FF5ABS001,FF5ABS002,FF5ABS003,FF5ABS004,FF5ABS005,FF5ABS006,FF5ABS007,FF5ABS008,FF5ABS009,FF5ABS010,FF5ABS011,FF5ABS012,FF5ABS013,FF5ABS014,FF5ABS015,FF5ABS016,FF5ABS017,FF5ABS018,FF5ABS019,FF5ABS020,FF5ABS021,FF5ABS022,FF5ABS023,FF5ABS024,FF5ABS025,FF5ABS026,FF5ABS027,FF5ABS028,FF5ABS029,FF5ABS030
"G2601070","1990",,,,,,,"Mecosta","107",,"3","9999",,"9999","2","Michigan","26",,"Mecosta County",28,15,806,294,428,346,247,2989,1510,383,229,959,560,172,199,29,28,630,241,429,416,293,3941,1575,478,265,955,454,78,28,24,10,750,287,411,332,247,2947,1451,362,221,917,556,172,181,27,28,615,239,415,412,286,3859,1504,462,260,920,450,78,28,2,3,37,0,7,14,0,32,41,7,8,19,0,0,7,2,0,9,0,5,0,7,32,29,5,3,17,4,0,0,2,2,19,5,10,0,0,8,9,2,0,7,4,0,0,0,0,0,0,6,4,0,38,20,9,0,2,0,0,0,0,0,0,0,0,0,0,0,1,12,0,2,0,0,11,0,0,3,2,0,0,0,12,12,0,0,11,0,0,0,0,0,0,2,0,0,0,2,8,0,0,14,0,0,0,0,0,3,0,3,0,0,0,10,2,2,5,0,0,0,0,2,2,5,0,0,0,14,17,2,2,14,0,0,0,0,0,3,0,3,0,0,16,21,2,2,20,0,0,0,24,8,748,284,411,332,247,2937,1442,362,219,917,556,172,181,27,28,615,239,415,412,286,3845,1494,462,260,905,450,78,28,2,3,37,0,7,14,0,30,41,5,8,19,0,0,7,2,0,9,0,5,0,7,32,29,5,3,17,4,0,0
"G2601090","1990",,,,,,,"Menominee","109",,"3","9999",,"9999","2","Michigan","26",,"Menominee County",59,68,804,236,415,305,252,3468,1059,307,112,587,172,65,9,47,40,758,230,393,395,245,4187,1062,389,152,506,146,42,4,59,67,793,231,402,299,250,3423,1048,300,112,587,167,65,9,46,40,756,222,380,389,242,4153,1037,381,152,498,146,42,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,3,13,6,2,39,11,4,0,0,0,0,0,1,0,2,8,7,6,3,23,16,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,11,9,6,0,8,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,1,0,1,0,5,0,0,0,0,2,0,0,0,9,0,2,6,0,0,0,0,0,59,67,792,231,402,299,250,3421,1047,300,111,587,167,65,9,46,40,754,222,380,389,233,4153,1035,381,152,498,146,42,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G2601110","1990",,,,,,,"Midland","111",,"3","6960",,"9999","2","Michigan","26",,"Midland County",76,76,1382,483,698,611,354,5875,4077,724,662,3940,1975,590,1047,55,51,1353,538,879,831,524,7635,4903,1206,1272,3727,1344,180,145,76,74,1367,478,688,597,345,5814,4020,722,656,3825,1864,562,940,38,51,1320,517,879,819,511,7509,4809,1192,1237,3591,1245,166,131,0,0,6,0,0,7,0,0,18,2,5,59,29,11,13,0,0,6,9,0,0,0,7,36,0,17,58,19,5,5,0,0,5,3,10,2,0,32,22,0,1,18,7,0,0,0,0,9,2,0,8,6,33,23,14,6,0,0,0,0,0,0,4,0,0,0,0,11,8,0,0,21,75,17,94,17,0,0,0,0,0,1,56,15,0,6,78,80,9,9,0,2,0,2,0,5,9,18,9,0,0,17,0,0,0,0,0,18,10,0,4,6,30,20,0,6,0,0,0,0,0,2,7,4,9,13,9,61,23,7,0,41,17,9,19,2,0,30,10,11,7,7,51,79,6,10,58,0,0,8,76,74,1360,476,679,589,345,5771,4011,715,656,3801,1847,553,921,36,51,1308,517,868,816,510,7488,4758,1186,1233,3533,1245,166,123,0,0,6,0,0,7,0,0,18,2,5,59,29,11,13,0,0,6,9,0,0,0,7,36,0,17,58,19,5,5
"G2601130","1990",,,,,,,"Missaukee","113",,"3","9999",,"9999","2","Michigan","26",,"Missaukee County",7,8,438,169,281,217,65,1539,494,119,60,181,99,12,8,16,12,452,113,229,236,92,1696,551,151,70,249,42,22,0,7,8,436,167,281,215,65,1534,488,114,60,179,99,10,8,14,10,452,113,228,231,90,1692,545,149,70,249,42,22,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,3,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,2,2,0,0,0,4,4,0,2,0,0,0,0,2,0,0,0,0,0,2,4,2,0,0,0,0,0,0,7,8,434,167,281,215,65,1530,488,114,58,179,99,10,8,14,10,452,113,228,231,90,1692,543,149,70,249,42,22,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G2601150","1990",,,,,,,"Monroe","115",,"3","2162",,"2160","2","Michigan","26",,"Monroe County",296,350,3066,1450,2177,1749,1245,13407,8713,1698,1070,2789,1181,296,108,293,295,3203,1611,2365,2030,1193,16845,7660,1607,1313,2570,1328,343,40,256,332,2981,1417,2110,1651,1212,13130,8520,1622,1052,2717,1160,293,85,267,265,3106,1563,2311,1975,1128,16519,7401,1588,1262,2524,1308,318,40,29,11,37,19,23,70,27,152,144,51,18,32,0,0,23,0,6,40,41,28,37,48,198,155,10,27,29,0,0,0,2,0,23,7,14,12,0,43,25,8,0,0,0,3,0,0,0,39,0,17,7,5,55,43,9,5,0,7,12,0,0,0,0,0,0,0,0,22,0,9,0,36,14,0,0,5,9,0,0,0,5,7,16,34,0,19,17,6,7,0,9,7,25,7,30,16,6,60,24,8,0,4,7,0,0,21,15,18,7,9,6,5,57,27,0,0,0,7,6,0,15,21,64,7,74,22,6,150,54,11,7,27,7,0,7,31,16,50,20,20,24,11,165,94,19,0,0,7,6,0,250,318,2952,1417,2066,1645,1212,13045,8490,1619,1045,2694,1160,293,78,257,264,3074,1550,2300,1957,1122,16411,7342,1569,1262,2524,1308,318,40,29,11,37,19,23,70,27,152,144,51,18,32,0,0,23,0,6,40,41,28,37,48,198,155,10,27,29,0,0,0
"G2601170","1990",,,,,,,"Montcalm","117",,"3","9999",,"9999","2","Michigan","26",,"Montcalm County",64,60,1621,621,1057,810,527,6512,2935,609,301,793,398,101,40,77,37,1201,491,922,854,430,7362,2711,668,395,933,347,73,9,54,46,1583,574,989,686,429,6236,2717,563,300,749,378,101,38,73,32,1189,475,902,819,424,7273,2662,659,384,922,342,73,9,8,9,11,30,48,77,81,185,155,44,1,37,2,0,0,0,2,0,0,9,19,0,14,6,0,2,3,3,0,0,2,0,11,15,6,31,15,61,41,2,0,3,12,0,0,2,3,2,16,9,14,4,44,19,7,0,5,0,0,0,0,0,0,0,0,6,0,0,11,0,0,2,6,0,0,0,0,6,0,0,0,0,14,14,0,9,3,0,0,0,0,5,16,2,14,10,2,30,11,0,0,2,0,0,2,2,0,4,0,2,2,2,17,10,2,0,0,2,0,0,12,5,34,2,16,14,2,73,31,0,3,11,0,7,2,8,3,12,0,3,4,2,43,22,2,0,7,13,0,0,44,46,1565,574,987,684,429,6202,2700,563,297,749,378,94,38,67,32,1181,475,901,817,424,7244,2650,659,384,915,334,73,9,8,9,11,30,48,77,81,185,155,44,1,28,2,0,0,0,2,0,0,9,19,0,14,6,0,2,3,0,0,0
"G2601190","1990",,,,,,,"Montmorency","119",,"3","9999",,"9999","2","Michigan","26",,"Montmorency County",15,39,389,136,172,155,82,1130,434,112,40,198,81,6,19,11,10,323,121,249,233,100,1408,427,90,54,178,51,13,3,15,39,387,136,172,155,82,1118,424,112,40,198,81,6,17,11,10,323,121,243,231,100,1392,427,90,54,178,49,13,3,,0,0,2,0,0,0,0,12,10,0,0,0,0,0,0,0,0,0,0,6,2,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,2,1,0,0,3,0,0,0,15,39,387,136,170,155,82,1117,424,112,40,198,81,6,11,11,10,323,121,243,231,100,1390,426,90,54,175,49,13,3,
"G2601210","1990",,,,,,,"Muskegon","121",,"3","5320",,"9999","2","Michigan","26",,"Muskegon County",556,399,3515,1597,2597,2001,1458,15127,10644,1879,1828,3871,1281,582,175,445,202,3552,1732,3121,2580,1926,18991,10287,2307,1858,3807,1138,231,33,359,141,2961,1262,2164,1583,1086,13525,9257,1736,1643,3662,1183,530,159,266,86,2995,1404,2601,1972,1574,17158,8924,2099,1716,3447,1000,220,33,166,218,451,304,379,378,354,1384,1197,126,154,190,69,34,0,148,116,482,295,475,520,323,1538,1197,194,104,306,126,8,0,0,18,44,10,47,14,5,121,72,7,11,9,5,0,0,0,0,17,11,32,49,0,146,52,0,14,15,0,0,0,6,0,8,0,0,0,6,25,39,0,8,6,17,18,11,10,0,8,6,0,11,16,42,43,9,8,39,12,3,0,25,22,51,21,7,26,7,72,79,10,12,4,7,0,5,21,0,50,16,13,28,13,107,71,5,16,0,0,0,0,58,27,98,70,26,59,13,198,131,22,27,19,7,11,5,28,0,73,32,23,70,35,309,118,36,22,7,0,4,0,326,136,2911,1226,2145,1550,1080,13421,9209,1732,1631,3647,1183,530,159,259,86,2972,1388,2591,1941,1552,16970,8866,2073,1710,3440,1000,216,33,166,218,451,291,379,378,354,1371,1184,118,154,190,69,23,0,148,116,482,295,475,520,323,1512,1197,189,104,306,126,8,0
"G2601230","1990",,,,,,,"Newaygo","123",,"3","9999",,"9999","2","Michigan","26",,"Newaygo County",67,91,1367,474,812,524,355,4368,1648,387,172,752,377,126,55,60,56,1008,444,737,613,331,5455,1814,408,273,850,251,106,8,54,68,1305,468,788,504,315,4272,1606,372,169,738,372,124,55,56,37,950,421,720,587,314,5342,1760,398,267,820,251,104,8,4,8,33,0,12,2,17,41,15,2,3,4,0,2,0,0,15,38,7,8,14,5,37,32,5,0,6,0,0,0,0,0,11,0,8,6,5,13,18,3,0,0,2,0,0,0,0,5,2,9,8,3,21,6,5,2,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,1,3,0,0,0,0,2,0,0,0,4,13,4,0,2,13,0,0,0,9,15,18,6,4,9,18,34,9,10,0,9,0,0,0,4,4,13,14,0,4,5,42,12,0,2,11,0,2,0,12,21,36,9,8,10,22,42,17,14,4,9,0,0,0,5,6,26,14,4,5,14,78,16,3,2,13,2,2,0,51,62,1287,465,784,503,313,4255,1598,368,165,738,372,124,55,55,35,939,421,716,586,307,5308,1756,395,267,818,249,104,8,4,8,33,0,12,2,15,41,15,2,3,4,0,2,0,0,15,38,7,8,14,5,37,32,5,0,6,0,0,0
"G2601250","1990",,,,,,,"Oakland","125",,"3","2162",,"2160","2","Michigan","26",,"Oakland County",1709,1221,11023,6028,10922,10102,9404,72413,75772,10407,10294,72536,27853,16498,4067,2151,1724,13601,6828,12474,11726,11290,112213,81503,13713,14450,63231,25343,5337,1377,1288,952,9755,5348,9849,8892,8335,66614,70092,9614,9276,67339,24848,14777,3327,1719,1422,11904,6087,11442,10402,9961,105257,73476,12459,13046,56719,22167,4408,1137,167,180,876,522,827,1068,893,4573,4631,580,664,3052,1146,538,206,139,151,1099,592,796,1111,1029,5268,6599,839,1074,3845,2120,309,134,0,10,73,44,48,34,53,439,262,49,23,117,44,0,4,26,0,60,27,90,88,45,435,359,55,20,115,9,31,7,150,27,145,38,75,12,79,408,507,121,278,1883,1751,1151,509,219,70,393,47,81,65,179,873,798,302,235,2424,1018,570,99,104,52,174,76,123,96,44,379,280,43,53,145,64,32,21,48,81,145,75,65,60,76,380,271,58,75,128,29,19,0,155,99,316,118,216,202,116,1041,941,103,145,566,323,217,48,77,114,301,159,164,166,224,1169,890,155,271,541,216,66,16,1243,905,9628,5313,9756,8812,8271,65977,69472,9547,9181,66922,24590,14605,3297,1690,1389,11770,6008,11343,10293,9813,104485,72900,12362,12858,56315,22013,4368,1121,161,180,868,515,827,1053,893,4557,4603,580,659,3052,1133,531,206,139,151,1093,587,796,1111,1029,5249,6584,839,1064,3839,2107,309,134
"G2601270","1990",,,,,,,"Oceana","127",,"3","9999",,"9999","2","Michigan","26",,"Oceana County",58,54,657,226,424,257,173,2603,1130,271,151,505,220,65,25,46,45,605,258,493,286,172,2976,1228,300,191,409,179,57,5,48,21,596,194,414,243,170,2504,1113,269,151,485,215,63,25,27,27,550,222,470,282,168,2900,1210,293,191,409,176,57,5,3,2,0,0,2,0,0,5,1,0,0,14,0,0,0,0,0,4,0,0,0,0,2,1,0,0,0,0,0,0,0,4,4,6,5,3,0,31,9,0,0,3,0,0,0,0,0,13,10,17,0,2,22,5,7,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,3,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,7,27,57,26,3,11,3,54,7,2,0,3,2,2,0,19,18,38,26,6,4,0,43,12,0,0,0,3,0,0,7,41,83,31,5,20,6,84,14,2,2,5,2,2,0,22,24,57,34,9,4,2,69,17,0,3,6,2,0,0,48,7,570,189,412,237,167,2474,1108,269,149,483,215,63,25,24,21,529,214,467,282,168,2874,1205,293,188,403,174,57,5,3,2,0,0,2,0,0,5,1,0,0,14,0,0,0,0,0,4,0,0,0,0,2,1,0,0,0,0,0,0
"G2601290","1990",,,,,,,"Ogemaw","129",,"3","9999",,"9999","2","Michigan","26",,"Ogemaw County",37,24,781,254,462,398,353,2166,805,147,25,281,92,43,18,10,5,708,292,452,419,381,2534,855,273,104,274,111,69,6,37,24,781,254,454,387,349,2150,797,142,23,281,83,43,18,10,5,701,287,452,413,379,2512,832,267,104,274,111,69,6,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,11,2,14,8,2,0,0,9,0,0,0,0,7,5,0,6,2,18,21,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,2,0,4,4,0,2,0,0,0,0,0,0,4,0,3,0,2,0,5,0,0,0,0,0,0,37,24,781,254,454,385,349,2146,793,142,23,281,83,43,18,10,5,697,287,449,413,377,2512,827,267,104,274,111,69,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"G2601310","1990",,,,,,,"Ontonagon","131",,"3","9999",,"9999","2","Michigan","26",,"Ontonagon County",7,20,376,89,108,163,53,1355,421,120,35,256,87,21,0,0,22,335,80,145,130,48,1442,415,190,73,150,44,13,0,7,20,374,87,108,161,53,1348,412,116,35,256,87,21,0,0,22,335,80,142,130,48,1420,411,184,71,150,44,13,0,,0,0,2,2,0,2,0,7,9,4,0,0,0,0,0,0,0,0,0,0,0,0,20,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,5,2,2,0,0,0,0,0,7,20,372,87,108,161,53,1348,412,114,35,254,87,21,0,0,22,335,80,142,130,48,1417,411,182,71,150,44,13,0,
"G2601330","1990",,,,,,,"Osceola","133",,"3","9999",,"9999","2","Michigan","26",,"Osceola County",42,40,758,181,353,235,174,2403,991,156,81,374,113,72,18,9,10,517,224,367,357,223,2923,977,273,115,378,78,39,10,36,37,755,181,349,225,174,2391,985,148,79,371,113,72,18,6,7,508,219,361,347,223,2903,958,266,113,373,76,39,10,4,0,0,0,0,0,0,2,0,8,0,0,0,0,0,0,3,6,0,0,0,0,6,8,7,0,3,0,0,0,0,3,3,0,4,10,0,10,6,0,2,0,0,0,0,0,0,0,5,6,10,0,11,8,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,3,0,0,2,0,0,0,0,0,0,0,0,2,0,7,2,0,0,3,0,0,0,3,0,2,0,0,4,0,8,9,3,2,2,0,0,0,36,37,755,181,349,223,174,2384,983,148,79,371,113,72,18,6,7,506,219,361,343,223,2898,952,263,111,373,76,39,10,4,0,0,0,0,0,0,2,0,8,0,0,0,0,0,0,3,6,0,0,0,0,6,8,7,0,3,0,0,0
"G2601350","1990",,,,,,,"Oscoda","135",,"3","9999",,"9999","2","Michigan","26",,"Oscoda County",11,20,376,135,245,140,36,948,371,71,58,155,42,9,5,5,16,288,125,170,182,67,1218,378,95,48,129,69,16,5,11,17,374,135,244,140,36,948,371,71,58,155,42,9,5,5,16,282,119,168,182,67,1218,378,92,48,127,69,16,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,4,3,4,0,0,0,0,0,11,17,374,135,244,140,36,948,371,70,58,155,42,9,5,5,16,282,119,165,182,67,1214,375,88,48,127,69,16,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G2601370","1990",,,,,,,"Otsego","137",,"3","9999",,"9999","2","Michigan","26",,"Otsego County",22,14,408,116,167,204,130,2105,1085,197,108,621,209,70,34,39,38,461,72,222,233,208,2514,1046,239,170,435,116,65,10,22,14,404,116,162,204,130,2090,1073,196,108,621,203,66,34,39,38,460,72,222,231,208,2494,1042,239,170,427,114,63,10,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,2,0,13,2,0,0,3,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,6,4,0,0,0,1,0,0,0,0,7,2,0,0,5,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,3,0,22,14,404,116,162,202,128,2083,1069,196,108,621,203,66,34,39,38,460,72,222,231,208,2494,1038,236,170,427,114,60,10,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G2601390","1990",,,,,,,"Ottawa","139",,"3","3000",,"9999","2","Michigan","26",,"Ottawa County",261,278,3915,1396,2314,1291,1236,16686,10494,2464,1580,7507,2766,943,472,362,265,4527,1285,2328,1633,1310,20925,10370,3327,1756,6406,2170,351,119,154,176,3694,1287,2190,1210,1184,16181,10198,2403,1562,7443,2675,943,453,198,207,4260,1229,2232,1533,1248,20523,10178,3288,1731,6344,2123,351,110,0,6,15,0,7,6,0,50,63,0,0,29,14,0,0,5,7,19,7,10,0,0,70,27,0,0,0,7,0,0,11,0,15,8,37,11,24,84,31,0,0,0,8,0,0,0,0,29,5,30,29,7,47,31,0,0,0,0,0,0,48,7,23,0,0,16,4,142,54,17,18,26,69,0,13,61,24,61,20,0,7,20,108,49,18,13,31,35,0,0,48,89,168,101,80,48,24,229,148,44,0,9,0,0,6,98,27,158,24,56,64,35,177,85,21,12,31,5,0,9,97,162,340,166,141,68,76,459,252,66,10,62,0,3,0,116,113,263,73,87,82,68,372,187,65,35,52,13,7,12,116,103,3522,1222,2129,1196,1132,15945,10094,2381,1552,7390,2675,940,453,180,121,4155,1185,2201,1525,1215,20328,10082,3244,1708,6323,2115,344,107,0,6,15,0,7,6,0,50,63,0,0,29,14,0,0,5,7,19,7,10,0,0,70,27,0,0,0,7,0,0
"G2601410","1990",,,,,,,"Presque Isle","141",,"3","9999",,"9999","2","Michigan","26",,"Presque Isle County",29,70,713,190,248,132,170,1696,590,127,75,228,155,28,10,55,30,671,191,299,186,203,1858,664,155,121,280,73,38,0,24,70,713,190,245,132,170,1689,588,127,75,226,155,25,7,54,30,667,191,299,184,203,1857,662,153,121,273,73,36,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,2,0,0,2,0,0,0,0,0,4,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,2,0,7,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,4,4,0,0,0,0,0,0,0,0,0,7,0,0,0,5,2,3,0,3,0,0,0,0,19,70,710,190,245,132,166,1687,588,127,75,226,155,25,7,54,30,660,191,299,184,198,1855,659,153,118,273,73,36,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"G2601430","1990",,,,,,,"Roscommon","143",,"3","9999",,"9999","2","Michigan","26",,"Roscommon County",31,12,605,237,523,419,349,2568,1204,268,90,375,158,39,23,38,23,481,344,506,492,359,3290,1025,269,157,364,130,51,5,31,12,599,237,518,419,342,2563,1204,268,90,375,148,36,23,38,19,476,340,506,492,356,3264,1007,263,155,364,130,51,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,5,3,0,0,0,0,10,3,0,0,0,2,4,0,0,3,26,15,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,3,4,0,0,0,0,0,0,0,0,0,0,0,3,0,29,0,0,0,3,0,0,0,31,9,599,237,518,419,342,2560,1200,268,90,375,148,36,23,38,19,476,340,506,489,356,3235,1007,263,155,361,130,51,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
