"geoid","tblid","order","cest","clb","cub"
"01000US","B24010","      82","23538","18820","28256"
"01000US","B24010","      83","208460","194244","222676"
"01000US","B24010","      84","161363","148120","174606"
"01000US","B24010","      85","461736","443128","480344"
"01000US","B24010","      86","603141","578166","628116"
"01000US","B24010","      87","2179713","2137126","2222300"
"01000US","B24010","      88","134570","122632","146508"
"01000US","B24010","      89","1252566","1214480","1290652"
"01000US","B24010","      90","725796","689111","762481"
"01000US","B24010","      91","589324","555450","623198"
"01000US","B24010","      92","136472","121716","151228"
"01000US","B24010","      93","12654223","12525425","12783021"
"01000US","B24010","      94","8046108","7942197","8150019"
"01000US","B24010","      95","1042202","1014453","1069951"
"01000US","B24010","      96","1597557","1548395","1646719"
"01000US","B24010","      97","1297501","1256771","1338231"
"01000US","B24010","      98","707048","676734","737362"
"01000US","B24010","      99","571270","543906","598634"
"01000US","B24010","     100","557889","532487","583291"
"01000US","B24010","     101","1711943","1669251","1754635"
"01000US","B24010","     102","405093","384280","425906"
"01000US","B24010","     103","155605","132970","178240"
"01000US","B24010","     104","4608115","4538922","4677308"
"01000US","B24010","     105","1804590","1761377","1847803"
"01000US","B24010","     106","2803525","2751828","2855222"
"01000US","B24010","     107","13479002","13333057","13624947"
"01000US","B24010","     108","6547350","6435931","6658769"
"01000US","B24010","     109","801115","760491","841739"
"01000US","B24010","     110","318286","297564","339008"
"01000US","B24010","     111","1676760","1626636","1726884"
"01000US","B24010","     112","235740","221702","249778"
"01000US","B24010","     113","297531","275933","319129"
"01000US","B24010","     114","197797","181258","214336"
"01000US","B24010","     115","233889","218146","249632"
"01000US","B24010","     116","2786232","2718625","2853839"
"01000US","B24010","     117","6931652","6834325","7028979"
"01000US","B24010","     118","194827","180706","208948"
"01000US","B24010","     119","148192","135269","161115"
"01000US","B24010","     120","167071","151876","182266"
"01000US","B24010","     121","266717","249735","283699"
"01000US","B24010","     122","2945666","2882842","3008490"
"01000US","B24010","     123","279135","261492","296778"
"01000US","B24010","     124","192042","178247","205837"
"01000US","B24010","     125","2738002","2679215","2796789"
"01000US","B24010","     126","1992723","1946779","2038667"
"01000US","B24010","     127","745279","708990","781568"
"01000US","B24010","     128","62226143","62057681","62394605"
"01000US","B24010","     129","23096106","22951477","23240735"
"01000US","B24010","     130","7797387","7716080","7878694"
"01000US","B24010","     131","4714247","4648345","4780149"
"01000US","B24010","     132","494144","472507","515781"
"01000US","B24010","     133","368794","350320","387268"
"01000US","B24010","     134","503869","483831","523907"
"01000US","B24010","     135","480818","464332","497304"
"01000US","B24010","     136","110959","100620","121298"
"01000US","B24010","     137","2755663","2700090","2811236"
"01000US","B24010","     138","3083140","3030688","3135592"
"01000US","B24010","     139","1435124","1402680","1467568"
"01000US","B24010","     140","1648016","1610660","1685372"
"01000US","B24010","     141","1050042","1019626","1080458"
"01000US","B24010","     142","597974","578310","617638"
"01000US","B24010","     143","15298719","15174789","15422649"
"01000US","B24010","     144","850455","824975","875935"
"01000US","B24010","     145","783421","759128","807714"
"01000US","B24010","     146","67034","58155","75913"
"01000US","B24010","     147","362953","347641","378265"
"01000US","B24010","     148","50920","44567","57273"
"01000US","B24010","     149","195336","184225","206447"
"01000US","B24010","     150","116697","107956","125438"
"01000US","B24010","     151","533769","511086","556452"
"01000US","B24010","     152","211320","198036","224604"
"01000US","B24010","     153","188277","175762","200792"
"01000US","B24010","     154","134172","122532","145812"
"01000US","B24010","     155","1281034","1242883","1319185"
"01000US","B24010","     156","1134968","1100665","1169271"
"01000US","B24010","     157","146066","135899","156233"
"01000US","B24010","     158","757467","733288","781646"
"01000US","B24010","     159","290419","275450","305388"
"01000US","B24010","     160","24934","20880","28988"
"01000US","B24010","     161","442114","425054","459174"
"01000US","B24010","     162","5555507","5472974","5638040"
"01000US","B24010","     163","538090","513685","562495"
"01000US","B24010","     164","3508493","3445044","3571942"
"01000US","B24010","     165","2917326","2859049","2975603"
"01000US","B24010","     166","413873","392600","435146"
"01000US","B24010","     167","177294","164477","190111"
"01000US","B24010","     168","222466","209220","235712"
"01000US","B24010","     169","1286458","1253120","1319796"
"01000US","B24010","     170","1204506","1165930","1243082"
"01000US","B24010","     171","491221","466636","515806"
"01000US","B24010","     172","216399","201203","231595"
"01000US","B24010","     173","496886","474690","519082"
"01000US","B24010","     174","4753028","4686737","4819319"
"01000US","B24010","     175","3105111","3055667","3154555"
"01000US","B24010","     176","227469","214315","240623"
"01000US","B24010","     177","2099780","2056575","2142985"
"01000US","B24010","     178","431400","412145","450655"
"01000US","B24010","     179","346462","328738","364186"
"01000US","B24010","     180","1647917","1609254","1686580"
"01000US","B24010","     181","12224673","12106916","12342430"
"01000US","B24010","     182","2558793","2510197","2607389"
"01000US","B24010","     183","1624303","1583845","1664761"
"01000US","B24010","     184","48748","42498","54998"
"01000US","B24010","     185","885742","858053","913431"
"01000US","B24010","     186","568748","545404","592092"
"01000US","B24010","     187","11850","8723","14977"
"01000US","B24010","     188","234885","219745","250025"
"01000US","B24010","     189","322013","304893","339133"
"01000US","B24010","     190","3957355","3886107","4028603"
"01000US","B24010","     191","1129968","1093762","1166174"
"01000US","B24010","     192","1371408","1333714","1409102"
"01000US","B24010","     193","629017","600307","657727"
"01000US","B24010","     194","826962","796838","857086"
"01000US","B24010","     195","1946424","1904679","1988169"
"01000US","B24010","     196","3193353","3133286","3253420"
"01000US","B24010","     197","794854","765013","824695"
"01000US","B24010","     198","116610","104889","128331"
"01000US","B24010","     199","1168896","1134904","1202888"
"01000US","B24010","     200","1112993","1078501","1147485"
"01000US","B24010","     201","22216913","22063103","22370723"
"01000US","B24010","     202","7562858","7483984","7641732"
"01000US","B24010","     203","2172717","2123156","2222278"
"01000US","B24010","     204","1714999","1679432","1750566"
"01000US","B24010","     205","1114564","1082715","1146413"
"01000US","B24010","     206","2560578","2515839","2605317"
"01000US","B24010","     207","14654055","14517763","14790347"
"01000US","B24010","     208","101585","91774","111396"
"01000US","B24010","     209","1048303","1015687","1080919"
"01000US","B24010","     210","1358959","1324303","1393615"
"01000US","B24010","     211","2182207","2137368","2227046"
"01000US","B24010","     212","1386878","1348646","1425110"
"01000US","B24010","     213","1307840","1280535","1335145"
"01000US","B24010","     214","3676597","3615269","3737925"
"01000US","B24010","     215","3591686","3526987","3656385"
"01000US","B24010","     216","176428","162595","190261"
"01000US","B24010","     217","171703","157882","185524"
"01000US","B24010","     218","4725","3166","6284"
"01000US","B24010","     219","455195","433714","476676"
"01000US","B24010","     220","233303","217347","249259"
"01000US","B24010","     221","28999","23277","34721"
"01000US","B24010","     222","32113","24774","39452"
"01000US","B24010","     223","45016","38354","51678"
"01000US","B24010","     224","17871","14071","21671"
"01000US","B24010","     225","46220","39890","52550"
"01000US","B24010","     226","7321","5209","9433"
"01000US","B24010","     227","34195","29295","39095"
"01000US","B24010","     228","18228","14119","22337"
"01000US","B24010","     229","3340","1886","4794"
"01000US","B24010","     230","221892","208793","234991"
"01000US","B24010","     231","33722","28178","39266"
"01000US","B24010","     232","188170","175935","200405"
"01000US","B24010","     233","4056828","3988052","4125604"
"01000US","B24010","     234","2812386","2751296","2873476"
"01000US","B24010","     235","536962","511414","562510"
"01000US","B24010","     236","170545","157898","183192"
"01000US","B24010","     237","244824","226636","263012"
"01000US","B24010","     238","86970","76870","97070"
"01000US","B24010","     239","516078","493556","538600"
"01000US","B24010","     240","28717","22486","34948"
"01000US","B24010","     241","17983","13809","22157"
"01000US","B24010","     242","1210307","1173145","1247469"
"01000US","B24010","     243","1244442","1208557","1280327"
"01000US","B24010","     244","42888","36319","49457"
"01000US","B24010","     245","7803","5698","9908"
"01000US","B24010","     246","8578","5594","11562"
"01000US","B24010","     247","257951","241623","274279"
"01000US","B24010","     248","149665","137181","162149"
"01000US","B24010","     249","43751","38034","49468"
"01000US","B24010","     250","48975","41557","56393"
"01000US","B24010","     251","684831","658624","711038"
"01000US","B24010","     252","623367","598375","648359"
"01000US","B24010","     253","61464","53946","68982"
"01000US","B24021","       1","36658","36561","36755"
"01000US","B24021","       2","51594","51450","51738"
"01000US","B24021","       3","54379","53860","54898"
"01000US","B24021","       4","58794","57736","59852"
"01000US","B24021","       5","48790","48172","49408"
"01000US","B24021","       6","50210","50036","50384"
"01000US","B24021","       7","63078","62317","63839"
"01000US","B24021","       8","62293","61846","62740"
"01000US","B24021","       9","51654","50930","52378"
"01000US","B24021","      10","35508","35066","35950"
"01000US","B24021","      11","71868","70305","73431"
