GISJOIN,YEAR,COUNTY,COUNTYA,DIVISIONA,MSA_CMSAA,PLACEA,PMSAA,REGIONA,STATE,STATEA,ANPSADPI,EKT001,EKT002,EKT003,EKT004,EKT005,EKT006,EKT007,EKT008,EKT009,EKT010,EKT011,EKT012,EKT013,EKT014,EKT015,EKT016,EKT017,EKT018,EKT019,EKT020
"G5101950","1990","Wise","195","5","9999",,"9999","3","Virginia","51","Wise County",29990,350,30,146,0,65,0,0,10,29,8094,278,22,6,0,39,0,0,0,0
"G5101970","1990","Wythe","197","5","9999",,"9999","3","Virginia","51","Wythe County",19822,680,20,40,0,40,0,0,45,18,3983,319,0,0,0,63,0,0,0,10
"G5101990","1990","York","199","5","5720",,"9999","3","Virginia","51","York County",32735,5388,80,1002,4,278,50,14,0,256,1152,815,0,19,0,0,0,0,0,5
"G5105100","1990","Alexandria City","510","5","8840",,"9999","3","Virginia","51","Alexandria city",67867,20258,204,3903,80,4863,211,25,80,3859,2358,3406,18,679,0,493,6,0,0,772
"G5105150","1990","Bedford City","515","5","9999",,"9999","3","Virginia","51","Bedford city",3671,931,0,54,0,56,0,0,0,0,572,355,0,0,0,0,0,0,0,0
"G5105200","1990","Bristol City","520","5","3660",,"9999","3","Virginia","51","Bristol city",13208,692,15,65,0,15,13,0,0,0,3243,311,0,56,0,26,0,0,0,0
"G5105300","1990","Buena Vista City","530","5","9999",,"9999","3","Virginia","51","Buena Vista city",4913,235,0,29,0,0,0,0,0,0,816,29,0,25,0,0,0,0,0,0
"G5105400","1990","Charlottesville City","540","5","1540",,"9999","3","Virginia","51","Charlottesville city",22271,6029,66,438,23,212,16,0,0,50,6225,2269,40,376,21,81,3,0,10,0
"G5105500","1990","Chesapeake City","550","5","5720",,"9999","3","Virginia","51","Chesapeake city",99278,32463,469,1603,94,856,65,7,21,484,5346,7697,38,169,0,79,0,0,0,0
"G5105600","1990","Clifton Forge City","560","5","9999",,"9999","3","Virginia","51","Clifton Forge city",3176,508,0,0,0,14,0,0,0,0,559,160,0,0,0,0,0,0,0,0
"G5105700","1990","Colonial Heights City","570","5","6760",,"9999","3","Virginia","51","Colonial Heights city",14407,37,0,319,0,92,0,0,30,64,861,15,0,10,6,13,0,0,0,0
"G5105800","1990","Covington City","580","5","9999",,"9999","3","Virginia","51","Covington city",5312,685,0,11,0,26,0,0,0,0,587,278,0,0,44,0,0,0,0,0
"G5105900","1990","Danville City","590","5","1950",,"9999","3","Virginia","51","Danville city",28325,13147,51,174,0,116,13,18,0,13,3713,5997,3,51,12,0,12,0,7,0
"G5105950","1990","Emporia City","595","5","9999",,"9999","3","Virginia","51","Emporia city",2537,1582,0,19,0,10,16,0,0,0,190,726,0,0,0,0,0,0,0,0
"G5106000","1990","Fairfax City","600","5","8840",,"9999","3","Virginia","51","Fairfax city",14783,837,57,1177,31,796,11,0,73,319,812,117,0,130,0,79,11,0,0,12
"G5106100","1990","Falls Church City","610","5","8840",,"9999","3","Virginia","51","Falls Church city",7907,239,53,351,34,289,0,48,0,144,295,27,0,80,0,22,0,0,0,69
"G5106200","1990","Franklin City","620","5","9999",,"9999","3","Virginia","51","Franklin city",3342,2762,0,14,15,0,0,0,0,0,216,1361,0,0,0,0,10,0,0,7
"G5106300","1990","Fredericksburg City","630","5","9999",,"9999","3","Virginia","51","Fredericksburg city",11214,2960,17,121,16,82,33,0,0,181,1068,884,0,38,8,10,0,0,0,41
"G5106400","1990","Galax City","640","5","9999",,"9999","3","Virginia","51","Galax city",4880,267,8,0,0,33,0,0,0,0,1024,135,0,0,0,0,0,0,0,41
"G5106500","1990","Hampton City","650","5","5720",,"9999","3","Virginia","51","Hampton city",70768,38721,287,2034,62,1134,324,8,57,565,4326,8934,61,208,0,63,113,0,4,122
"G5106600","1990","Harrisonburg City","660","5","9999",,"9999","3","Virginia","51","Harrisonburg city",17780,1037,18,184,18,141,0,0,0,138,4678,312,13,135,11,78,21,0,0,29
"G5106700","1990","Hopewell City","670","5","6760",,"9999","3","Virginia","51","Hopewell city",14577,4208,18,235,20,207,31,0,25,69,1685,1465,0,0,11,0,37,0,0,66
"G5106780","1990","Lexington City","678","5","9999",,"9999","3","Virginia","51","Lexington city",3309,501,0,25,0,8,0,0,0,0,680,164,0,0,0,9,0,0,0,0
"G5106800","1990","Lynchburg City","680","5","4640",,"9999","3","Virginia","51","Lynchburg city",38117,11588,66,245,6,144,22,12,2,36,4310,5332,0,125,19,99,4,0,0,0
"G5106830","1990","Manassas City","683","5","8840",,"9999","3","Virginia","51","Manassas city",21177,2509,111,777,5,737,60,0,0,694,714,202,0,44,0,20,12,0,0,36
"G5106850","1990","Manassas Park City","685","5","8840",,"9999","3","Virginia","51","Manassas Park city",5539,422,10,132,0,183,0,0,7,116,150,70,0,27,0,12,0,0,0,0
"G5106900","1990","Martinsville City","690","5","9999",,"9999","3","Virginia","51","Martinsville city",9111,4225,8,103,0,0,90,0,0,4,927,1559,0,0,0,0,18,0,0,0
"G5107000","1990","Newport News City","700","5","5720",,"9999","3","Virginia","51","Newport News city",95590,38623,557,3313,77,1484,547,22,173,1429,6037,16084,69,439,0,262,144,0,0,134
"G5107100","1990","Norfolk City","710","5","5720",,"9999","3","Virginia","51","Norfolk city",112285,60857,789,4772,142,2144,469,20,508,1525,12556,29558,296,677,34,272,180,0,46,325
"G5107200","1990","Norton City","720","5","9999",,"9999","3","Virginia","51","Norton city",2930,137,0,29,0,19,0,0,0,0,974,126,22,0,0,0,0,0,0,10
"G5107300","1990","Petersburg City","730","5","6760",,"9999","3","Virginia","51","Petersburg city",8249,20069,50,233,42,63,136,0,17,38,890,6329,31,11,6,42,40,0,0,10
"G5107350","1990","Poquoson City","735","5","5720",,"9999","3","Virginia","51","Poquoson city",10321,30,41,140,7,41,0,0,0,5,302,0,0,7,0,0,0,0,0,0
"G5107400","1990","Portsmouth City","740","5","5720",,"9999","3","Virginia","51","Portsmouth city",47705,33387,255,601,12,670,201,10,16,230,3539,14040,28,43,9,117,43,0,0,101
"G5107500","1990","Radford City","750","5","9999",,"9999","3","Virginia","51","Radford city",7980,594,0,120,0,37,0,0,0,8,3742,202,0,79,0,120,0,0,0,9
"G5107600","1990","Richmond City","760","5","6760",,"9999","3","Virginia","51","Richmond city",72288,76708,322,1128,112,715,243,13,10,350,8278,31190,67,293,0,120,60,9,0,86
"G5107700","1990","Roanoke City","770","5","6800",,"9999","3","Virginia","51","Roanoke city",62079,16077,102,661,64,314,130,0,0,89,8375,6515,65,114,9,78,57,0,7,18
"G5107750","1990","Salem City","775","5","6800",,"9999","3","Virginia","51","Salem city",19462,710,33,209,30,69,0,0,0,0,939,136,0,41,0,0,0,0,0,0
"G5107800","1990","South Boston City","780","5","9999",,"9999","3","Virginia","51","South Boston city",3813,1900,0,26,0,0,0,0,0,0,372,661,0,0,0,0,0,0,0,7
"G5107900","1990","Staunton City","790","5","9999",,"9999","3","Virginia","51","Staunton city",17153,1836,15,51,21,112,3,0,0,12,1885,598,23,0,0,6,0,0,0,22
"G5108000","1990","Suffolk City","800","5","5720",,"9999","3","Virginia","51","Suffolk city",26365,15489,145,143,25,176,18,6,0,76,1602,7219,6,0,20,4,6,0,0,7
"G5108100","1990","Virginia Beach City","810","5","5720",,"9999","3","Virginia","51","Virginia Beach city",287674,43908,1168,14633,214,5911,801,80,1209,2464,13200,7135,217,844,12,488,40,4,32,335
"G5108200","1990","Waynesboro City","820","5","9999",,"9999","3","Virginia","51","Waynesboro city",14469,1314,32,40,0,100,0,0,0,60,1595,386,7,55,0,0,0,16,0,0
"G5108300","1990","Williamsburg City","830","5","5720",,"9999","3","Virginia","51","Williamsburg city",4644,1086,7,37,10,53,14,0,0,0,972,357,0,77,0,0,0,0,0,0
"G5108400","1990","Winchester City","840","5","9999",,"9999","3","Virginia","51","Winchester city",16566,1649,13,115,0,177,0,0,0,35,1884,370,13,24,0,17,5,0,0,51
"G5300010","1990","Adams","001","9","9999",,"9999","4","Washington","53","Adams County",7752,21,24,115,5,34,6,0,1,3161,1186,0,14,0,15,3,0,0,0,1142
"G5300030","1990","Asotin","003","9","9999",,"9999","4","Washington","53","Asotin County",13680,27,62,24,0,79,0,5,0,0,2980,25,123,12,0,93,0,14,16,68
"G5300050","1990","Benton","005","9","6740",,"9999","4","Washington","53","Benton County",89925,772,638,1894,42,2244,51,8,21,3637,9233,108,173,262,70,820,15,4,17,1700
"G5300070","1990","Chelan","007","9","9999",,"9999","4","Washington","53","Chelan County",40142,59,404,294,41,1093,0,13,5,1516,5773,29,75,69,12,585,0,46,13,1242
"G5300090","1990","Clallam","009","9","9999",,"9999","4","Washington","53","Clallam County",44833,108,1664,673,7,424,13,29,0,102,5704,31,783,45,4,187,0,38,3,57
"G5300110","1990","Clark","011","9","6442",,"8725","4","Washington","53","Clark County",199484,2021,1778,4752,111,3007,32,134,125,1216,19165,519,401,757,39,688,76,6,2,257
"G5300130","1990","Columbia","013","9","9999",,"9999","4","Washington","53","Columbia County",2874,0,8,6,0,235,0,0,0,30,551,0,16,0,0,101,0,0,0,89
"G5300150","1990","Cowlitz","015","9","9999",,"9999","4","Washington","53","Cowlitz County",66592,142,1131,910,20,547,0,24,21,539,9506,84,328,345,18,175,0,28,0,263
"G5300170","1990","Douglas","017","9","9999",,"9999","4","Washington","53","Douglas County",20668,31,223,133,4,670,0,1,14,964,1960,9,72,8,3,619,0,7,0,492
"G5300190","1990","Ferry","019","9","9999",,"9999","4","Washington","53","Ferry County",3959,7,761,2,0,15,0,2,0,22,1055,0,360,0,0,25,0,8,13,23
"G5300210","1990","Franklin","021","9","6740",,"9999","4","Washington","53","Franklin County",20859,643,183,655,38,1503,28,21,34,4471,2598,443,97,190,7,1564,67,37,8,3480
"G5300230","1990","Garfield","023","9","9999",,"9999","4","Washington","53","Garfield County",1958,0,0,9,0,0,0,0,0,0,221,0,10,0,0,0,0,0,0,0
"G5300250","1990","Grant","025","9","9999",,"9999","4","Washington","53","Grant County",36656,282,355,490,41,2083,0,5,27,3595,6559,193,289,88,4,1404,12,4,26,2052
"G5300270","1990","Grays Harbor","027","9","9999",,"9999","4","Washington","53","Grays Harbor County",49682,27,1531,531,52,526,0,75,15,230,8759,18,948,183,2,240,0,31,0,125
"G5300290","1990","Island","029","9","9999",,"9999","4","Washington","53","Island County",47746,1165,393,1964,13,828,6,3,58,445,3558,90,79,189,7,190,0,0,38,5
"G5300310","1990","Jefferson","031","9","9999",,"9999","4","Washington","53","Jefferson County",16401,57,426,189,5,160,0,6,0,0,2409,0,199,19,0,53,0,4,0,0
"G5300330","1990","King","033","9","7602",,"7600","4","Washington","53","King County",1159023,55185,11857,97223,1095,19715,1129,991,2146,11109,73889,15751,4059,17561,195,2712,398,373,223,2428
"G5300350","1990","Kitsap","035","9","1150",,"9999","4","Washington","53","Kitsap County",148529,2813,2299,6880,84,2444,14,137,580,1590,13743,1107,660,768,42,482,18,44,18,237
"G5300370","1990","Kittitas","037","9","9999",,"9999","4","Washington","53","Kittitas County",18635,42,123,151,0,258,0,0,9,146,4470,47,67,91,0,56,3,0,0,179
"G5300390","1990","Klickitat","039","9","9999",,"9999","4","Washington","53","Klickitat County",12461,12,363,127,19,270,0,114,5,248,2285,11,86,7,0,173,0,0,0,224
"G5300410","1990","Lewis","041","9","9999",,"9999","4","Washington","53","Lewis County",47847,185,596,362,0,595,5,6,0,207,7805,37,189,49,0,186,24,17,0,78
"G5300430","1990","Lincoln","043","9","9999",,"9999","4","Washington","53","Lincoln County",7505,0,90,16,0,39,0,0,2,16,991,0,49,6,0,12,0,0,0,13
"G5300450","1990","Mason","045","9","9999",,"9999","4","Washington","53","Mason County",29919,50,833,373,5,380,0,17,27,120,4015,2,540,71,3,156,0,9,0,21
"G5300470","1990","Okanogan","047","9","9999",,"9999","4","Washington","53","Okanogan County",21761,23,2297,136,25,303,0,95,7,1125,4769,3,1021,24,23,361,5,52,0,819
"G5300490","1990","Pacific","049","9","9999",,"9999","4","Washington","53","Pacific County",14386,64,309,239,7,156,0,21,6,97,2590,7,187,233,0,54,8,28,0,59
"G5300510","1990","Pend Oreille","051","9","9999",,"9999","4","Washington","53","Pend Oreille County",6826,24,71,29,0,61,0,6,0,15,1689,0,66,0,0,16,0,0,0,5
"G5300530","1990","Pierce","053","9","7602",,"8200","4","Washington","53","Pierce County",426872,28626,5558,20894,496,8209,797,322,905,4840,44387,8211,1938,6337,105,1534,363,147,123,923
"G5300550","1990","San Juan","055","9","9999",,"9999","4","Washington","53","San Juan County",8882,14,103,51,3,81,0,2,0,11,678,6,0,40,0,4,0,0,0,0
"G5300570","1990","Skagit","057","9","9999",,"9999","4","Washington","53","Skagit County",64585,114,1007,607,91,1103,0,10,0,1671,6912,65,636,92,2,374,0,88,0,843
"G5300590","1990","Skamania","059","9","9999",,"9999","4","Washington","53","Skamania County",7058,0,238,37,0,100,0,0,0,3,692,0,56,0,0,2,0,0,7,17
"G5300610","1990","Snohomish","061","9","7602",,"7600","4","Washington","53","Snohomish County",396986,3630,4963,14394,237,5017,61,253,544,2501,26142,515,1255,1381,21,595,0,52,0,212
"G5300630","1990","Spokane","063","9","7840",,"9999","4","Washington","53","Spokane County",286921,3247,3238,4605,154,2880,101,140,118,1164,42584,1347,1528,1416,19,683,0,105,13,332
"G5300650","1990","Stevens","065","9","9999",,"9999","4","Washington","53","Stevens County",23550,69,1233,55,15,256,0,35,23,45,4435,20,590,51,0,55,0,6,0,92
"G5300670","1990","Thurston","067","9","5910",,"9999","4","Washington","53","Thurston County",130052,2195,1685,4870,30,2067,77,122,73,1029,13215,336,620,973,6,382,30,43,10,292
"G5300690","1990","Wahkiakum","069","9","9999",,"9999","4","Washington","53","Wahkiakum County",2754,13,72,22,0,17,0,9,0,44,328,0,6,5,0,2,0,0,0,0
"G5300710","1990","Walla Walla","071","9","9999",,"9999","4","Washington","53","Walla Walla County",33905,268,147,311,12,903,0,0,8,1822,5074,106,75,186,0,301,3,0,6,1393
"G5300730","1990","Whatcom","073","9","0860",,"9999","4","Washington","53","Whatcom County",101091,378,2435,1734,46,1312,0,53,8,909,12331,189,1312,414,64,468,0,38,0,326
"G5300750","1990","Whitman","075","9","9999",,"9999","4","Washington","53","Whitman County",22996,184,152,922,8,196,4,5,7,86,6641,219,69,677,5,141,4,0,3,68
"G5300770","1990","Yakima","077","9","9260",,"9999","4","Washington","53","Yakima County",114554,1143,4466,1351,307,4588,136,188,158,20978,15601,697,3059,312,160,2405,61,369,99,14723
"G5400010","1990","Barbour","001","5","9999",,"9999","3","West Virginia","54","Barbour County",10667,8,50,14,0,92,0,0,0,0,4114,54,143,4,0,8,0,0,0,0
"G5400030","1990","Berkeley","003","5","9999",,"9999","3","West Virginia","54","Berkeley County",49010,1528,56,245,0,147,21,0,0,22,6327,536,26,0,0,32,0,16,0,4
"G5400050","1990","Boone","005","5","9999",,"9999","3","West Virginia","54","Boone County",18584,151,5,37,0,36,0,0,0,2,6838,85,24,0,0,8,0,0,0,2
"G5400070","1990","Braxton","007","5","9999",,"9999","3","West Virginia","54","Braxton County",9447,29,23,25,3,19,0,0,0,0,3291,23,3,0,2,7,0,0,0,0
"G5400090","1990","Brooke","009","5","8080",,"9999","3","West Virginia","54","Brooke County",22477,231,45,27,6,45,0,0,0,0,3104,25,12,0,0,7,0,0,0,0
"G5400110","1990","Cabell","011","5","3400",,"9999","3","West Virginia","54","Cabell County",72712,2118,119,494,43,132,0,0,0,16,16120,1513,47,101,0,32,18,0,0,24
"G5400130","1990","Calhoun","013","5","9999",,"9999","3","West Virginia","54","Calhoun County",5308,0,2,21,0,1,0,0,0,0,2505,0,7,0,0,2,0,0,0,0
"G5400150","1990","Clay","015","5","9999",,"9999","3","West Virginia","54","Clay County",6010,0,13,0,0,34,0,0,0,0,3897,0,0,0,0,4,0,0,0,0
"G5400170","1990","Doddridge","017","5","9999",,"9999","3","West Virginia","54","Doddridge County",5272,0,70,13,0,7,0,0,0,0,1572,0,27,0,0,0,0,0,0,0
"G5400190","1990","Fayette","019","5","9999",,"9999","3","West Virginia","54","Fayette County",33012,1974,42,119,6,80,0,0,0,4,10230,970,9,55,1,64,7,0,2,10
"G5400210","1990","Gilmer","021","5","9999",,"9999","3","West Virginia","54","Gilmer County",4717,0,0,7,0,0,0,0,0,0,2354,4,0,6,0,14,0,0,0,0
"G5400230","1990","Grant","023","5","9999",,"9999","3","West Virginia","54","Grant County",8526,56,27,20,6,16,0,0,0,0,1538,43,8,0,0,1,0,0,0,2
"G5400250","1990","Greenbrier","025","5","9999",,"9999","3","West Virginia","54","Greenbrier County",27037,881,15,25,0,64,5,0,12,1,5700,374,32,8,0,0,4,0,0,7
"G5400270","1990","Hampshire","027","5","9999",,"9999","3","West Virginia","54","Hampshire County",13030,120,19,30,0,33,0,0,0,0,2903,26,2,0,0,10,0,0,0,10
"G5400290","1990","Hancock","029","5","8080",,"9999","3","West Virginia","54","Hancock County",29616,800,44,178,0,97,0,11,0,34,4049,88,6,0,0,6,0,0,0,0
"G5400310","1990","Hardy","031","5","9999",,"9999","3","West Virginia","54","Hardy County",9107,159,9,7,0,8,0,0,0,12,1526,52,12,0,0,0,0,0,0,0
"G5400330","1990","Harrison","033","5","9999",,"9999","3","West Virginia","54","Harrison County",54719,642,70,146,14,701,0,0,35,22,11379,340,28,23,10,67,0,0,0,5
"G5400350","1990","Jackson","035","5","9999",,"9999","3","West Virginia","54","Jackson County",20299,6,23,67,0,25,0,7,0,26,5031,6,28,9,0,43,7,0,0,0
"G5400370","1990","Jefferson","037","5","9999",,"9999","3","West Virginia","54","Jefferson County",28618,1919,37,99,6,209,5,0,0,67,2865,659,18,0,0,94,26,0,0,7
"G5400390","1990","Kanawha","039","5","1480",,"9999","3","West Virginia","54","Kanawha County",163213,8819,179,1092,78,439,44,0,31,117,26500,4446,54,125,28,100,84,0,15,71
"G5400410","1990","Lewis","041","5","9999",,"9999","3","West Virginia","54","Lewis County",12685,19,0,39,0,53,0,0,0,0,3960,0,5,0,0,7,0,0,0,0
"G5400430","1990","Lincoln","043","5","9999",,"9999","3","West Virginia","54","Lincoln County",13999,0,69,10,0,10,0,0,0,8,7096,0,10,33,0,48,0,0,0,10
"G5400450","1990","Logan","045","5","9999",,"9999","3","West Virginia","54","Logan County",29745,774,11,243,0,68,0,0,2,34,11170,593,57,0,12,13,0,0,0,0
"G5400470","1990","McDowell","047","5","9999",,"9999","3","West Virginia","54","McDowell County",19385,2328,8,16,0,39,14,0,0,0,10793,2314,10,10,0,56,9,3,0,0
"G5400490","1990","Marion","049","5","9999",,"9999","3","West Virginia","54","Marion County",43802,1213,139,100,17,281,0,0,0,4,9858,624,27,23,4,103,6,0,2,11
"G5400510","1990","Marshall","051","5","9000",,"9999","3","West Virginia","54","Marshall County",30198,44,20,126,7,152,0,0,0,0,5675,55,24,10,0,44,0,2,4,22
"G5400530","1990","Mason","053","5","9999",,"9999","3","West Virginia","54","Mason County",19291,35,17,30,0,0,0,0,0,0,5439,10,12,0,5,17,0,0,0,2
"G5400550","1990","Mercer","055","5","9999",,"9999","3","West Virginia","54","Mercer County",47562,2335,58,294,28,213,0,0,0,0,11302,1495,8,42,0,45,0,0,0,22
"G5400570","1990","Mineral","057","5","1900",,"9999","3","West Virginia","54","Mineral County",21752,406,0,105,0,50,0,0,0,0,3555,276,2,0,0,28,10,0,0,0
"G5400590","1990","Mingo","059","5","9999",,"9999","3","West Virginia","54","Mingo County",22523,507,20,0,0,103,0,0,0,0,10006,297,43,0,0,14,0,0,8,2
"G5400610","1990","Monongalia","061","5","9999",,"9999","3","West Virginia","54","Monongalia County",53337,722,132,891,26,274,6,21,5,90,13156,602,51,395,12,126,0,0,10,13
"G5400630","1990","Monroe","063","5","9999",,"9999","3","West Virginia","54","Monroe County",9553,69,15,2,0,9,0,0,0,4,2488,45,17,0,0,8,0,0,0,0
"G5400650","1990","Morgan","065","5","9999",,"9999","3","West Virginia","54","Morgan County",10419,52,41,45,2,57,0,0,0,0,1293,16,8,0,0,0,0,0,0,0
"G5400670","1990","Nicholas","067","5","9999",,"9999","3","West Virginia","54","Nicholas County",19898,2,12,79,6,61,0,0,0,11,6443,8,0,6,0,6,0,0,0,8
"G5400690","1990","Ohio","069","5","9000",,"9999","3","West Virginia","54","Ohio County",40079,908,16,213,0,154,0,0,0,25,6706,543,6,36,0,33,0,0,8,0
"G5400710","1990","Pendleton","071","5","9999",,"9999","3","West Virginia","54","Pendleton County",6385,147,0,10,0,14,0,0,0,4,1331,6,0,0,0,2,0,0,0,0
"G5400730","1990","Pleasants","073","5","9999",,"9999","3","West Virginia","54","Pleasants County",5794,0,9,11,2,9,0,0,0,0,1406,0,0,0,0,0,0,0,0,0
"G5400750","1990","Pocahontas","075","5","9999",,"9999","3","West Virginia","54","Pocahontas County",6853,68,14,9,0,2,0,0,0,8,1849,10,0,0,0,11,0,0,0,0
"G5400770","1990","Preston","077","5","9999",,"9999","3","West Virginia","54","Preston County",23059,69,26,53,0,2,0,0,0,16,5303,37,21,0,4,45,0,0,0,0
"G5400790","1990","Putnam","079","5","1480",,"9999","3","West Virginia","54","Putnam County",36919,119,46,128,0,115,0,0,0,25,5043,32,27,10,0,2,0,0,0,0
"G5400810","1990","Raleigh","081","5","9999",,"9999","3","West Virginia","54","Raleigh County",56511,3418,76,375,19,193,0,0,5,39,12743,2215,7,7,6,41,8,0,14,8
"G5400830","1990","Randolph","083","5","9999",,"9999","3","West Virginia","54","Randolph County",20416,32,23,62,6,10,0,0,0,6,5699,20,14,13,0,19,0,0,0,0
"G5400850","1990","Ritchie","085","5","9999",,"9999","3","West Virginia","54","Ritchie County",7449,5,2,0,0,2,0,0,0,0,2602,2,2,8,2,0,0,0,0,0
"G5400870","1990","Roane","087","5","9999",,"9999","3","West Virginia","54","Roane County",10752,0,0,10,0,0,0,0,0,0,4166,0,0,12,0,30,0,0,0,0
"G5400890","1990","Summers","089","5","9999",,"9999","3","West Virginia","54","Summers County",9718,154,19,6,0,16,0,0,8,0,3053,131,15,0,0,6,0,0,8,0
"G5400910","1990","Taylor","091","5","9999",,"9999","3","West Virginia","54","Taylor County",11330,9,0,21,0,47,0,0,0,14,3311,27,31,0,0,13,0,0,0,8
"G5400930","1990","Tucker","093","5","9999",,"9999","3","West Virginia","54","Tucker County",6265,0,0,0,0,14,0,0,0,0,1266,2,0,0,0,19,0,0,0,0
"G5400950","1990","Tyler","095","5","9999",,"9999","3","West Virginia","54","Tyler County",7934,3,0,0,0,12,0,0,0,0,1757,0,9,9,0,9,0,0,0,2
"G5400970","1990","Upshur","097","5","9999",,"9999","3","West Virginia","54","Upshur County",16798,28,7,39,0,68,0,0,0,9,4493,10,46,0,0,8,0,0,0,0
