"geoid","tblid","order","cest","clb","cub"
"A4000US004","B25010","       3","3.31","3.23","3.39"
"A4000US004","B25010","       4","3.54","3.43","3.65"
"A4000US004","B25014","       1","116326","114803","117849"
"A4000US004","B25014","       2","69734","67167","72301"
"A4000US004","B25014","       3","41075","39296","42854"
"A4000US004","B25014","       4","24036","22015","26057"
"A4000US004","B25014","       5","3270","2422","4118"
"A4000US004","B25014","       6","1296","608","1984"
"A4000US004","B25014","       7","57","0","134"
"A4000US004","B25014","       8","46592","43968","49216"
"A4000US004","B25014","       9","14969","13291","16647"
"A4000US004","B25014","      10","24489","22253","26725"
"A4000US004","B25014","      11","5318","4062","6574"
"A4000US004","B25014","      12","1448","808","2088"
"A4000US004","B25014","      13","368","104","632"
"A4000US004","B25017","       1","126792","*****","*****"
"A4000US004","B25017","       2","1368","749","1987"
"A4000US004","B25017","       3","2507","1659","3355"
"A4000US004","B25017","       4","10474","8919","12029"
"A4000US004","B25017","       5","24777","22422","27132"
"A4000US004","B25017","       6","40135","37476","42794"
"A4000US004","B25017","       7","26508","24507","28509"
"A4000US004","B25017","       8","11046","9503","12589"
"A4000US004","B25017","       9","5929","4725","7133"
"A4000US004","B25017","      10","4048","3112","4984"
"A4000US004","B25018","       1","5.1","4.9","5.3"
"A4000US004","B25020","       1","116326","114803","117849"
"A4000US004","B25020","       2","69734","67167","72301"
"A4000US004","B25020","       3","0","0","548"
"A4000US004","B25020","       4","224","37","411"
"A4000US004","B25020","       5","1384","815","1953"
"A4000US004","B25020","       6","7202","6060","8344"
"A4000US004","B25020","       7","23505","21410","25600"
"A4000US004","B25020","       8","19136","17400","20872"
"A4000US004","B25020","       9","9308","7985","10631"
"A4000US004","B25020","      10","5157","4065","6249"
"A4000US004","B25020","      11","3818","2886","4750"
"A4000US004","B25020","      12","46592","43968","49216"
"A4000US004","B25020","      13","565","183","947"
"A4000US004","B25020","      14","1581","894","2268"
"A4000US004","B25020","      15","7710","6299","9121"
"A4000US004","B25020","      16","15143","13238","17048"
"A4000US004","B25020","      17","13950","11916","15984"
"A4000US004","B25020","      18","5920","4861","6979"
"A4000US004","B25020","      19","1141","700","1582"
"A4000US004","B25020","      20","395","177","613"
"A4000US004","B25020","      21","187","18","356"
"A4000US004","B25024","       1","126792","*****","*****"
"A4000US004","B25024","       2","95628","93105","98151"
"A4000US004","B25024","       3","3653","2675","4631"
"A4000US004","B25024","       4","3767","2625","4909"
"A4000US004","B25024","       5","5892","4585","7199"
"A4000US004","B25024","       6","3245","2115","4375"
"A4000US004","B25024","       7","818","451","1185"
"A4000US004","B25024","       8","1013","535","1491"
"A4000US004","B25024","       9","1898","1279","2517"
"A4000US004","B25024","      10","10784","9410","12158"
"A4000US004","B25024","      11","94","0","212"
"A4000US004","B25034","       1","126792","*****","*****"
"A4000US004","B25034","       2","9993","8628","11358"
"A4000US004","B25034","       3","10054","8511","11597"
"A4000US004","B25034","       4","10390","8897","11883"
"A4000US004","B25034","       5","20553","18378","22728"
"A4000US004","B25034","       6","25915","23854","27976"
"A4000US004","B25034","       7","12825","11226","14424"
"A4000US004","B25034","       8","12762","11373","14151"
"A4000US004","B25034","       9","10303","8772","11834"
"A4000US004","B25034","      10","13997","12067","15927"
"A4000US004","B25038","       1","116326","114803","117849"
"A4000US004","B25038","       2","69734","67167","72301"
"A4000US004","B25038","       3","21495","19711","23279"
"A4000US004","B25038","       4","13984","12431","15537"
"A4000US004","B25038","       5","10069","8635","11503"
"A4000US004","B25038","       6","10602","9264","11940"
"A4000US004","B25038","       7","7786","6700","8872"
"A4000US004","B25038","       8","5798","4804","6792"
"A4000US004","B25038","       9","46592","43968","49216"
"A4000US004","B25038","      10","31472","28966","33978"
"A4000US004","B25038","      11","9495","8035","10955"
"A4000US004","B25038","      12","2498","1752","3244"
"A4000US004","B25038","      13","1958","1182","2734"
"A4000US004","B25038","      14","787","348","1226"
"A4000US004","B25038","      15","382","127","637"
"A4000US004","B25040","       1","116326","114803","117849"
"A4000US004","B25040","       2","83889","81223","86555"
"A4000US004","B25040","       3","7895","6825","8965"
"A4000US004","B25040","       4","19693","17471","21915"
"A4000US004","B25040","       5","60","0","133"
"A4000US004","B25040","       6","0","0","548"
"A4000US004","B25040","       7","3573","2608","4538"
"A4000US004","B25040","       8","11","0","29"
"A4000US004","B25040","       9","357","179","535"
"A4000US004","B25040","      10","848","480","1216"
"A4000US004","B25041","       1","126792","*****","*****"
"A4000US004","B25041","       2","1781","1109","2453"
"A4000US004","B25041","       3","9630","8129","11131"
"A4000US004","B25041","       4","36492","33896","39088"
"A4000US004","B25041","       5","62330","59702","64958"
"A4000US004","B25041","       6","14026","12145","15907"
"A4000US004","B25041","       7","2533","1826","3240"
"A4000US004","B25043","       1","116326","114803","117849"
"A4000US004","B25043","       2","69734","67167","72301"
"A4000US004","B25043","       3","69312","66752","71872"
"A4000US004","B25043","       4","9289","7958","10620"
"A4000US004","B25043","       5","44054","41958","46150"
"A4000US004","B25043","       6","15969","14863","17075"
"A4000US004","B25043","       7","422","87","757"
"A4000US004","B25043","       8","198","0","518"
"A4000US004","B25043","       9","165","26","304"
"A4000US004","B25043","      10","59","0","158"
"A4000US004","B25043","      11","46592","43968","49216"
"A4000US004","B25043","      12","42587","39902","45272"
"A4000US004","B25043","      13","17843","15911","19775"
"A4000US004","B25043","      14","19955","18156","21754"
"A4000US004","B25043","      15","4789","3971","5607"
"A4000US004","B25043","      16","4005","2812","5198"
"A4000US004","B25043","      17","1797","872","2722"
"A4000US004","B25043","      18","2044","1305","2783"
"A4000US004","B25043","      19","164","0","419"
"A4000US004","B25044","       1","116326","114803","117849"
"A4000US004","B25044","       2","69734","67167","72301"
"A4000US004","B25044","       3","1824","1170","2478"
"A4000US004","B25044","       4","17513","15787","19239"
"A4000US004","B25044","       5","29556","27038","32074"
"A4000US004","B25044","       6","15194","13480","16908"
"A4000US004","B25044","       7","4045","3236","4854"
"A4000US004","B25044","       8","1602","1105","2099"
