GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,SMSAA,COUNTY,COUNTYA,CTY_SUBA,PLACEA,TRACTA,BLCK_GRPA,ENUMDISTA,SCSAA,URB_AREAA,CDA,AIANHHA,MCDSEQNOA,ZIPA,AREANAME,DHN001,DHN002,DHN003,DHN004,DHN005,DHN006,DHN007,DHN008,DHN009,DHN010,DHN011,DHN012,DHN013,DHN014,DHN015,DHN016,DHN017,DHN018,DHN019,DHN020,DHN021,DHN022,DHN023,DHN024,DHN025,DHO001,DHO002,DHO003,DHO004,DHO005
"G5100050","1980","3","5","Virginia","51",,"Alleghany","005",,,,,,,,,,,,"ALLEGHANY",2409,1716,2562,932,691,96,50,27,21,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,14
"G5100070","1980","3","5","Virginia","51",,"Amelia","007",,,,,,,,,,,,"AMELIA",997,641,860,329,284,915,398,410,74,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,7,0,0
"G5100090","1980","3","5","Virginia","51","4640","Amherst","009",,,,,,,,,,,,"AMHERST",4974,2668,3254,1680,1395,1526,714,655,151,154,47,14,0,0,0,2,0,0,8,24,4,0,16,0,0,36,43,27,0,8
"G5100110","1980","3","5","Virginia","51","4640","Appomattox","011",,,,,,,,,,,,"APPOMATTOX",1829,1246,1523,604,469,625,328,319,102,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,21,6,0,0
"G5100130","1980","3","5","Virginia","51","8840","Arlington","013",,,,,,,,,,,,"ARLINGTON",4864,5393,21830,18027,41948,1233,1309,2458,1479,1382,13,10,45,53,89,528,393,1042,972,1556,311,174,617,454,299,920,471,1594,1156,1093
"G5100150","1980","3","5","Virginia","51",,"Augusta","015",,,,,,,,,,,,"AUGUSTA",8182,6715,9367,3866,3106,559,251,318,81,24,12,15,12,7,0,28,21,0,0,5,5,6,0,0,15,88,52,38,7,29
"G5100170","1980","3","5","Virginia","51",,"Bath","017",,,,,,,,,,,,"BATH",1191,475,999,321,311,193,69,84,16,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,0,8,0
"G5100190","1980","3","5","Virginia","51",,"Bedford","019",,,,,,,,,,,,"BEDFORD",5618,3435,5559,2407,2154,1158,410,484,61,30,0,0,0,0,0,20,12,6,0,19,0,0,0,0,0,60,16,5,7,6
"G5100210","1980","3","5","Virginia","51",,"Bland","021",,,,,,,,,,,,"BLAND",1296,705,1125,472,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,0,0,0
"G5100230","1980","3","5","Virginia","51","6800","Botetourt","023",,,,,,,,,,,,"BOTETOURT",3463,2148,4705,1850,1515,340,115,136,45,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,6,21,2,7
"G5100250","1980","3","5","Virginia","51",,"Brunswick","025",,,,,,,,,,,,"BRUNSWICK",1258,1274,998,481,406,2308,966,707,282,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,9,7,0,0
"G5100270","1980","3","5","Virginia","51",,"Buchanan","027",,,,,,,,,,,,"BUCHANAN",10095,2986,4548,990,990,6,10,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,29,24,3,0
"G5100290","1980","3","5","Virginia","51",,"Buckingham","029",,,,,,,,,,,,"BUCKINGHAM",1627,946,1104,369,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,14,5,0,7
"G5100310","1980","3","5","Virginia","51","4640","Campbell","031",,,,,,,,,,,,"CAMPBELL",5981,4549,6766,3032,2316,1524,853,751,248,171,21,15,0,5,8,5,6,15,24,47,0,0,7,6,5,18,23,30,13,33
"G5100330","1980","3","5","Virginia","51",,"Caroline","033",,,,,,,,,,,,"CAROLINE",1645,1296,1832,593,556,1561,1177,1053,151,79,40,26,30,14,0,0,0,0,0,0,0,0,0,0,0,7,36,26,0,16
"G5100350","1980","3","5","Virginia","51",,"Carroll","035",,,,,,,,,,,,"CARROLL",7849,2818,4044,1286,987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,14,0,2,0
"G5100360","1980","3","5","Virginia","51","6760","Charles City","036",,,,,,,,,,,,"CHARLES CITY",184,138,255,136,192,965,659,608,124,109,88,96,95,13,6,0,0,0,0,0,0,0,0,0,0,41,0,6,0,0
"G5100370","1980","3","5","Virginia","51",,"Charlotte","037",,,,,,,,,,,,"CHARLOTTE",1835,1093,1200,405,391,1288,444,406,113,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,14,6,10,2
"G5100410","1980","3","5","Virginia","51","6760","Chesterfield","041",,,,,,,,,,,,"CHESTERFIELD",8190,10727,23022,13280,17046,1425,990,1790,1197,1197,20,18,31,17,23,73,27,110,81,321,18,12,13,12,24,60,66,188,119,137
"G5100430","1980","3","5","Virginia","51",,"Clarke","043",,,,,,,,,,,,"CLARKE",1427,810,1683,764,983,295,171,168,25,13,0,0,0,0,0,0,13,3,12,2,0,0,0,0,0,0,0,0,0,0
"G5100450","1980","3","5","Virginia","51","6800","Craig","045",,,,,,,,,,,,"CRAIG",767,483,838,194,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,12,8,0
"G5100470","1980","3","5","Virginia","51",,"Culpeper","047",,,,,,,,,,,,"CULPEPER",2928,1968,3298,1418,1468,1312,524,437,64,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,12,27,20,7
"G5100490","1980","3","5","Virginia","51",,"Cumberland","049",,,,,,,,,,,,"CUMBERLAND",717,624,790,304,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,16,5,0,0
"G5100510","1980","3","5","Virginia","51",,"Dickenson","051",,,,,,,,,,,,"DICKENSON",5490,1707,2583,555,492,5,12,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,21,9,0,0
"G5100530","1980","3","5","Virginia","51","6140","Dinwiddie","053",,,,,,,,,,,,"DINWIDDIE",2243,1748,2204,921,709,2934,1029,1036,234,171,0,0,0,0,0,15,0,16,0,0,0,0,0,0,0,31,17,14,0,0
"G5100570","1980","3","5","Virginia","51",,"Essex","057",,,,,,,,,,,,"ESSEX",860,663,904,540,531,936,448,323,87,108,0,17,15,2,6,0,0,0,0,0,0,0,0,0,0,18,0,0,0,7
"G5100590","1980","3","5","Virginia","51","8840","Fairfax","059",,,,,,,,,,,,"FAIRFAX",14335,19520,83514,66451,138132,2179,2361,5459,4016,4030,26,34,221,255,213,1336,758,2833,2385,5694,256,178,798,542,794,1001,644,2914,2634,3393
"G5100610","1980","3","5","Virginia","51",,"Fauquier","061",,,,,,,,,,,,"FAUQUIER",3683,2444,5837,2799,3108,1571,632,620,129,111,0,0,0,0,0,0,0,25,10,27,0,0,0,0,0,32,10,27,13,22
"G5100630","1980","3","5","Virginia","51",,"Floyd","063",,,,,,,,,,,,"FLOYD",3012,1220,1681,642,536,61,97,33,27,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,7,16,0
"G5100650","1980","3","5","Virginia","51","1540","Fluvanna","065",,,,,,,,,,,,"FLUVANNA",1147,661,1468,557,647,760,334,383,37,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,8,0,6
"G5100670","1980","3","5","Virginia","51",,"Franklin","067",,,,,,,,,,,,"FRANKLIN",7009,3012,5396,1853,1480,983,382,569,170,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,20,24,5,0
"G5100690","1980","3","5","Virginia","51",,"Frederick","069",,,,,,,,,,,,"FREDERICK",5668,3399,6577,1992,1931,133,37,41,23,7,0,0,0,0,0,0,0,0,5,9,0,0,0,0,0,32,0,22,0,0
"G5100710","1980","3","5","Virginia","51",,"Giles","071",,,,,,,,,,,,"GILES",3101,1902,3792,1112,783,82,40,45,11,5,0,0,0,0,0,29,7,4,2,4,0,0,0,0,0,27,4,12,0,0
"G5100730","1980","3","5","Virginia","51","5680","Gloucester","073",,,,,,,,,,,,"GLOUCESTER",2378,1808,3277,1440,1482,764,458,374,177,138,0,0,6,15,0,0,13,8,0,0,5,5,19,0,13,28,0,42,17,5
"G5100750","1980","3","5","Virginia","51","6760","Goochland","075",,,,,,,,,,,,"GOOCHLAND",1058,959,1249,594,908,1196,606,492,90,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,21,17,0,20
"G5100770","1980","3","5","Virginia","51",,"Grayson","077",,,,,,,,,,,,"GRAYSON",4268,1948,2499,878,509,173,42,93,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,6,0,0,0
"G5100790","1980","3","5","Virginia","51","1540","Greene","079",,,,,,,,,,,,"GREENE",1442,648,1261,387,467,166,48,103,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,12,0,0
"G5100810","1980","3","5","Virginia","51",,"Greensville","081",,,,,,,,,,,,"GREENSVILLE",0,0,0,0,0,1770,549,469,132,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0
"G5100830","1980","3","5","Virginia","51",,"Halifax","083",,,,,,,,,,,,"HALIFAX",4352,2561,3133,997,782,3268,1439,1319,249,140,33,11,17,0,0,0,0,0,0,0,0,0,0,0,0,45,14,25,0,0
"G5100850","1980","3","5","Virginia","51","6760","Hanover","085",,,,,,,,,,,,"HANOVER",4115,5454,8976,4198,3578,1570,906,664,274,135,6,0,20,10,0,27,6,41,12,16,7,0,0,0,11,56,33,25,16,17
"G5100870","1980","3","5","Virginia","51","6760","Henrico","087",,,,,,,,,,,,"HENRICO",11859,16950,30073,16662,20599,2340,2959,4469,2438,2351,36,58,91,43,12,70,53,288,112,339,19,24,31,27,25,148,103,157,128,192
"G5100890","1980","3","5","Virginia","51",,"Henry","089",,,,,,,,,,,,"HENRY",9784,5107,7578,2527,1797,2815,1338,1879,515,283,0,0,0,0,0,16,15,19,5,15,0,0,0,0,0,67,55,34,13,24
"G5100910","1980","3","5","Virginia","51",,"Highland","091",,,,,,,,,,,,"HIGHLAND",581,300,599,243,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G5100930","1980","3","5","Virginia","51",,"Isle Of Wight","093",,,,,,,,,,,,"ISLE OF WIGHT",1649,1707,2675,994,941,2266,921,796,412,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,7,7
"G5100950","1980","3","5","Virginia","51","5680","James City","095",,,,,,,,,,,,"JAMES CITY",1094,1447,2947,1476,2999,1390,852,811,248,131,7,6,0,5,0,9,12,28,0,22,7,10,24,0,15,39,27,33,8,52
"G5100970","1980","3","5","Virginia","51",,"King And Queen","097",,,,,,,,,,,,"KING AND QUEEN",549,456,665,177,229,721,351,358,89,49,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0
"G5100990","1980","3","5","Virginia","51",,"King George","099",,,,,,,,,,,,"KING GEORGE",830,630,1587,650,1038,507,238,365,42,81,0,0,0,0,0,7,7,6,0,30,0,0,0,0,0,0,6,22,5,23
"G5101010","1980","3","5","Virginia","51",,"King William","101",,,,,,,,,,,,"KING WILLIAM",708,747,1193,478,556,811,339,356,151,101,21,0,57,12,21,0,0,0,0,0,0,0,0,0,0,11,19,7,0,5
"G5101030","1980","3","5","Virginia","51",,"Lancaster","103",,,,,,,,,,,,"LANCASTER",981,839,1398,762,938,1026,538,249,63,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,14,0,0,0
"G5101050","1980","3","5","Virginia","51",,"Lee","105",,,,,,,,,,,,"LEE",7657,2350,3190,1049,949,26,16,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,2,0,6,0
"G5101070","1980","3","5","Virginia","51","8840","Loudoun","107",,,,,,,,,,,,"LOUDOUN",3469,2949,10480,5647,7439,1103,563,633,234,240,5,6,17,0,9,38,22,49,57,78,13,0,40,6,7,45,54,144,96,72
"G5101090","1980","3","5","Virginia","51",,"Louisa","109",,,,,,,,,,,,"LOUISA",2306,1629,2124,713,661,1496,817,612,121,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,8,7,8,9
"G5101110","1980","3","5","Virginia","51",,"Lunenburg","111",,,,,,,,,,,,"LUNENBURG",1448,1174,1230,551,385,1319,518,539,82,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,21,4,0
"G5101130","1980","3","5","Virginia","51",,"Madison","113",,,,,,,,,,,,"MADISON",1965,709,1490,479,606,550,181,217,23,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,8,0,7,18
"G5101150","1980","3","5","Virginia","51",,"Mathews","115",,,,,,,,,,,,"MATHEWS",928,987,1453,684,513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G5101170","1980","3","5","Virginia","51",,"Mecklenburg","117",,,,,,,,,,,,"MECKLENBURG",3078,3124,2712,1528,1211,3118,1346,1336,313,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,42,31,0,0
"G5101190","1980","3","5","Virginia","51",,"Middlesex","119",,,,,,,,,,,,"MIDDLESEX",866,722,1042,667,542,683,298,244,106,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G5101210","1980","3","5","Virginia","51",,"Montgomery","121",,,,,,,,,,,,"MONTGOMERY",6717,3805,6133,3647,7171,231,177,169,102,166,0,0,6,0,7,13,15,7,48,303,0,0,6,0,79,63,32,34,5,38
"G5101250","1980","3","5","Virginia","51",,"Nelson","125",,,,,,,,,,,,"NELSON",2296,1222,1125,648,754,1014,296,221,19,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,21,0,6,5
"G5101270","1980","3","5","Virginia","51","6760","New Kent","127",,,,,,,,,,,,"NEW KENT",757,721,1414,556,447,471,375,296,114,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,13,4,0
"G5101310","1980","3","5","Virginia","51",,"Northampton","131",,,,,,,,,,,,"NORTHAMPTON",994,1322,1200,788,654,2301,743,619,180,103,0,0,0,0,0,0,10,0,0,15,0,0,0,0,0,46,16,21,12,6
"G5101330","1980","3","5","Virginia","51",,"Northumberland","133",,,,,,,,,,,,"NORTHUMBERLAND",1013,1010,1344,766,640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,14,0,6,7
"G5101350","1980","3","5","Virginia","51",,"Nottoway","135",,,,,,,,,,,,"NOTTOWAY",1687,1432,1346,718,699,1907,590,506,196,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6,0,6,0
"G5101370","1980","3","5","Virginia","51",,"Orange","137",,,,,,,,,,,,"ORANGE",2580,1680,2745,1171,1197,802,407,345,55,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,4,17,6,9
"G5101390","1980","3","5","Virginia","51",,"Page","139",,,,,,,,,,,,"PAGE",4558,2406,3162,863,716,102,26,114,15,3,0,0,0,0,0,0,0,6,4,9,0,0,0,0,0,33,0,7,2,0
"G5101410","1980","3","5","Virginia","51",,"Patrick","141",,,,,,,,,,,,"PATRICK",4499,1639,2699,751,653,292,157,211,40,0,0,0,0,0,0,0,14,8,5,2,0,0,0,0,0,53,16,0,14,0
"G5101430","1980","3","5","Virginia","51","1950","Pittsylvania","143",,,,,,,,,,,,"PITTSYLVANIA",10420,6220,7353,2935,2016,5368,2219,1791,425,193,0,0,0,0,0,7,10,10,0,4,0,0,0,0,0,121,36,51,4,11
"G5101450","1980","3","5","Virginia","51","6760","Powhatan","145",,,,,,,,,,,,"POWHATAN",1042,1113,2024,839,634,1002,511,451,12,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G5101470","1980","3","5","Virginia","51",,"Prince Edward","147",,,,,,,,,,,,"PRINCE EDWARD",1184,982,1219,711,1132,1641,661,572,158,127,0,0,0,0,0,35,9,6,0,12,0,0,0,0,0,29,0,6,2,7
"G5101490","1980","3","5","Virginia","51","6140","Prince George","149",,,,,,,,,,,,"PRINCE GEORGE",1100,1410,3218,1611,1513,817,520,983,496,228,5,12,34,5,0,52,26,118,44,76,30,45,110,61,17,45,67,112,80,41
"G5101530","1980","3","5","Virginia","51","8840","Prince William","153",,,,,,,,,,,,"PRINCE WILLIAM",5091,6373,26779,13084,15894,859,708,2103,1195,779,64,59,99,56,43,200,166,393,241,361,4,20,119,86,70,55,123,611,301,370
"G5101550","1980","3","5","Virginia","51",,"Pulaski","155",,,,,,,,,,,,"PULASKI",6651,3965,5110,2556,1833,457,239,204,156,27,0,0,12,0,0,14,0,13,0,6,9,0,0,6,10,21,20,5,0,0
"G5101570","1980","3","5","Virginia","51",,"Rappahannock","157",,,,,,,,,,,,"RAPPAHANNOCK",1246,469,956,353,433,287,64,47,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G5101590","1980","3","5","Virginia","51",,"Richmond","159",,,,,,,,,,,,"RICHMOND",945,592,785,452,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0
"G5101610","1980","3","5","Virginia","51","6800","Roanoke","161",,,,,,,,,,,,"ROANOKE",7024,6031,14634,8547,7792,338,131,290,123,111,0,0,0,0,0,9,0,31,19,73,0,0,0,0,0,71,24,77,23,23
"G5101630","1980","3","5","Virginia","51",,"Rockbridge","163",,,,,,,,,,,,"ROCKBRIDGE",3738,1777,2893,945,1329,108,57,105,28,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,5,5,0,11
"G5101650","1980","3","5","Virginia","51",,"Rockingham","165",,,,,,,,,,,,"ROCKINGHAM",9825,5418,10094,3371,3813,155,67,63,32,18,14,9,2,0,7,0,12,2,17,29,11,3,18,0,5,89,30,57,3,17
"G5101670","1980","3","5","Virginia","51",,"Russell","167",,,,,,,,,,,,"RUSSELL",7820,3205,4412,1646,1080,94,43,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,24,13,15,0
"G5101690","1980","3","5","Virginia","51","3660","Scott","169",,,,,,,,,,,,"SCOTT",7399,2339,3988,893,759,51,16,24,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,5,9,2,0
"G5101710","1980","3","5","Virginia","51",,"Shenandoah","171",,,,,,,,,,,,"SHENANDOAH",5393,3169,5565,1497,1558,104,59,77,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,26,14,11,7
"G5101730","1980","3","5","Virginia","51",,"Smyth","173",,,,,,,,,,,,"SMYTH",8032,4606,4144,1914,1469,102,61,64,41,6,0,0,0,0,0,6,0,6,0,21,0,0,0,0,0,10,9,14,1,25
"G5101750","1980","3","5","Virginia","51",,"Southampton","175",,,,,,,,,,,,"SOUTHAMPTON",1291,1399,1469,1021,834,3125,809,479,241,102,0,4,0,8,5,0,0,0,0,0,0,0,0,0,0,48,48,0,0,2
"G5101770","1980","3","5","Virginia","51",,"Spotsylvania","177",,,,,,,,,,,,"SPOTSYLVANIA",3247,3123,5182,2403,2251,881,623,674,187,140,5,13,28,23,0,0,5,32,12,44,6,0,21,0,14,34,29,41,0,32
"G5101790","1980","3","5","Virginia","51",,"Stafford","179",,,,,,,,,,,,"STAFFORD",3509,3283,7581,2923,3200,445,376,432,84,88,20,43,15,6,18,17,14,40,17,16,6,13,0,16,12,22,62,53,44,79
"G5101810","1980","3","5","Virginia","51",,"Surry","181",,,,,,,,,,,,"SURRY",0,0,0,0,0,939,428,326,131,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,61,0,0,0
"G5101830","1980","3","5","Virginia","51",,"Sussex","183",,,,,,,,,,,,"SUSSEX",613,644,761,410,384,2224,501,560,113,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,6,4,0,0
"G5101850","1980","3","5","Virginia","51",,"Tazewell","185",,,,,,,,,,,,"TAZEWELL",10846,5139,7274,2967,2094,276,108,199,132,50,0,0,0,0,0,5,7,6,0,72,0,0,0,0,0,58,49,27,0,13
"G5101870","1980","3","5","Virginia","51",,"Warren","187",,,,,,,,,,,,"WARREN",3422,2188,4267,1359,1139,295,111,171,41,95,0,0,0,0,0,6,0,10,7,0,0,0,0,0,0,6,33,57,0,25
"G5101910","1980","3","5","Virginia","51","3660","Washington","191",,,,,,,,,,,,"WASHINGTON",9550,5603,6096,3291,2688,217,94,140,86,1,0,0,0,0,0,9,0,0,6,18,0,0,0,0,0,69,48,8,5,7
"G5101930","1980","3","5","Virginia","51",,"Westmoreland","193",,,,,,,,,,,,"WESTMORELAND",1589,1146,1938,713,660,1684,467,426,59,83,9,0,0,0,0,0,0,5,5,34,0,0,0,0,0,48,8,18,0,8
"G5101950","1980","3","5","Virginia","51",,"Wise","195",,,,,,,,,,,,"WISE",10611,3721,6048,2007,1764,144,75,82,56,40,0,0,0,0,0,24,0,7,10,54,0,0,0,0,0,46,13,23,15,9
"G5101970","1980","3","5","Virginia","51",,"Wythe","197",,,,,,,,,,,,"WYTHE",5280,2916,3727,1715,1314,161,139,130,103,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,14,0,13
"G5101990","1980","3","5","Virginia","51","5680","York","199",,,,,,,,,,,,"YORK",1179,2054,5570,3365,3934,686,713,1066,415,237,0,5,0,5,0,24,15,79,46,50,13,6,42,27,5,54,53,89,47,13
"G5105100","1980","3","5","Virginia","51","8840","Alexandria City","510",,,,,,,,,,,,"ALEXANDRIA",3194,3135,11937,10891,26186,2498,2494,3623,1852,1594,5,20,62,41,96,194,177,464,458,746,149,122,243,108,263,428,204,572,522,874
"G5105150","1980","3","5","Virginia","51",,"Bedford City","515",,,,,,,,,,,,"BEDFORD",960,545,1062,356,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0
"G5105200","1980","3","5","Virginia","51","3660","Bristol City","520",,,,,,,,,,,,"BRISTOL",3608,1892,2896,1788,1109,182,144,144,83,19,0,0,0,0,0,0,2,0,0,27,0,0,0,0,0,23,0,0,0,9
"G5105300","1980","3","5","Virginia","51",,"Buena Vista City","530",,,,,,,,,,,,"BUENA VISTA",1454,698,1036,355,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,3,0,0
"G5105400","1980","3","5","Virginia","51","1540","Charlottesville City","540",,,,,,,,,,,,"CHARLOTTESVILLE",2897,2469,3827,2356,6298,1370,875,809,407,326,0,0,0,0,0,22,22,40,61,150,0,0,0,0,0,53,6,38,12,104
"G5105500","1980","3","5","Virginia","51","5720","Chesapeake City","550",,,,,,,,,,,,"CHESAPEAKE",7977,9377,17766,6841,5186,4075,3320,3668,2646,1974,28,53,36,22,14,70,53,209,104,129,39,16,21,28,19,77,56,87,78,70
"G5105600","1980","3","5","Virginia","51",,"Clifton Forge City","560",,,,,,,,,,,,"CLIFTON FORGE",684,565,865,394,323,192,128,105,33,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G5105700","1980","3","5","Virginia","51","6140","Colonial Heights City","570",,,,,,,,,,,,"COLONIAL HEIGHTS",1513,1802,3494,1607,1605,13,5,0,15,0,0,0,0,0,0,26,0,29,32,32,0,0,0,0,0,10,0,7,0,17
"G5105800","1980","3","5","Virginia","51",,"Covington City","580",,,,,,,,,,,,"COVINGTON",1486,1092,1703,544,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,26,28,0,0
"G5105900","1980","3","5","Virginia","51","1950","Danville City","590",,,,,,,,,,,,"DANVILLE",6485,4273,5398,3057,2413,2907,1583,1587,675,570,12,0,11,5,6,17,10,21,8,68,0,0,0,7,0,49,14,24,12,15
"G5105950","1980","3","5","Virginia","51",,"Emporia City","595",,,,,,,,,,,,"EMPORIA",647,476,393,301,198,638,238,110,39,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G5106000","1980","3","5","Virginia","51","8840","Fairfax City","600",,,,,,,,,,,,"FAIRFAX",558,886,3401,2244,3596,44,85,88,29,26,0,0,0,0,0,46,20,72,104,187,0,0,0,0,0,15,11,47,86,73
"G5106100","1980","3","5","Virginia","51","8840","Falls Church City","610",,,,,,,,,,,,"FALLS CHURCH",351,493,1521,1163,2883,18,36,34,23,28,0,0,0,0,0,27,13,5,29,102,0,0,0,8,24,50,6,56,6,69
"G5106200","1980","3","5","Virginia","51",,"Franklin City","620",,,,,,,,,,,,"FRANKLIN",356,487,500,393,377,1178,486,272,150,72,0,0,0,0,0,0,0,0,6,16,0,0,0,0,0,39,10,5,14,16
"G5106300","1980","3","5","Virginia","51",,"Fredericksburg City","630",,,,,,,,,,,,"FREDERICKSBURG",1322,1159,1785,1066,1831,523,581,312,118,117,0,0,0,0,0,0,0,9,0,14,0,0,0,0,0,6,0,16,7,8
"G5106400","1980","3","5","Virginia","51",,"Galax City","640",,,,,,,,,,,,"GALAX",1824,695,922,379,327,111,36,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G5106500","1980","3","5","Virginia","51","5680","Hampton City","650",,,,,,,,,,,,"HAMPTON",5452,8090,16219,8309,7436,4236,3741,6025,3874,2722,16,47,17,21,7,137,75,259,54,127,26,6,82,96,48,75,103,210,162,93
"G5106600","1980","3","5","Virginia","51",,"Harrisonburg City","660",,,,,,,,,,,,"HARRISONBURG",1968,1132,2091,1274,2083,72,106,145,47,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,12,0,0
"G5106700","1980","3","5","Virginia","51","6140","Hopewell City","670",,,,,,,,,,,,"HOPEWELL",2375,2221,4002,1319,1202,964,522,514,203,116,16,5,0,0,0,22,0,64,0,25,9,7,12,0,0,10,0,46,0,19
"G5106780","1980","3","5","Virginia","51",,"Lexington City","678",,,,,,,,,,,,"LEXINGTON",569,264,674,415,938,212,62,175,50,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,5
"G5106800","1980","3","5","Virginia","51","4640","Lynchburg City","680",,,,,,,,,,,,"LYNCHBURG",6283,4902,7773,5130,6659,2893,2170,2144,777,628,0,0,0,0,0,35,13,38,29,117,0,0,0,0,0,74,50,47,45,23
"G5106830","1980","3","5","Virginia","51","8840","Manassas City","683",,,,,,,,,,,,"MANASSAS",774,718,2865,1416,1876,120,130,324,52,69,0,0,0,0,0,0,16,25,8,37,0,0,0,0,0,0,0,25,6,10
"G5106850","1980","3","5","Virginia","51","8840","Manassas Park City","685",,,,,,,,,,,,"MANASSAS PARK",571,648,1266,278,167,6,45,66,27,0,0,0,0,0,0,0,0,8,7,0,0,0,0,0,0,0,7,8,0,0
"G5106900","1980","3","5","Virginia","51",,"Martinsville City","690",,,,,,,,,,,,"MARTINSVILLE",2260,1307,2036,1401,1588,1067,829,777,202,153,0,0,0,0,0,11,0,6,0,7,4,4,5,0,5,6,10,20,0,0
"G5107000","1980","3","5","Virginia","51","5680","Newport News City","700",,,,,,,,,,,,"NEWPORT NEWS",5755,8473,20274,10334,11056,6914,5053,6497,2865,1738,25,44,99,13,11,137,102,386,218,274,29,31,158,108,19,145,130,416,271,91
"G5107100","1980","3","5","Virginia","51","5720","Norfolk City","710",,,,,,,,,,,,"NORFOLK",10424,15503,32675,14877,13341,14097,10925,11728,5689,2812,52,72,102,17,21,481,588,925,948,833,60,97,220,147,51,319,414,692,480,261
"G5107200","1980","3","5","Virginia","51",,"Norton City","720",,,,,,,,,,,,"NORTON",976,440,727,260,269,77,18,7,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
